"irep","paramid","h_search","lindist","nind","net","mutrate","nbiallelic","ngraphs","min_nethw","atleastonehashmatch","min_treehw","max_ndisplayed","mean_ndisplayed","relativell"
37,"1-0-10000-1.25e-07-fleg",0,0,1,"fleg",1.25e-07,10000,5,12,FALSE,2,1,0.2,-8.24769645046382
37,"1-0-10000-1.25e-07-fleg",1,0,1,"fleg",1.25e-07,10000,142,6,FALSE,0,2,0.823943661971831,-0.712309342788995
37,"1-0-10000-1.25e-07-fleg",4,0,1,"fleg",1.25e-07,10000,6378,6,FALSE,0,2,0.740043900909376,7.55432103099226
37,"1-0-10000-1.25e-08-fleg",0,0,1,"fleg",1.25e-08,10000,5,12,FALSE,2,1,0.2,-6.63191938820593
37,"1-0-10000-1.25e-08-fleg",1,0,1,"fleg",1.25e-08,10000,154,6,FALSE,0,2,0.720779220779221,1.14588263321798
37,"1-0-10000-1.25e-08-fleg",4,0,1,"fleg",1.25e-08,10000,8423,6,FALSE,0,2,0.380743203134275,7.77480948852294
37,"1-0-1e+05-1.25e-07-fleg",0,0,1,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,-38.4367447066646
37,"1-0-1e+05-1.25e-07-fleg",1,0,1,"fleg",1.25e-07,1e+05,11,6,FALSE,2,1,1,-10.9174185853319
37,"1-0-1e+05-1.25e-07-fleg",4,0,1,"fleg",1.25e-07,1e+05,2288,2,FALSE,0,2,0.893356643356643,8.09149923515476
37,"1-0-1e+05-1.25e-08-fleg",0,0,1,"fleg",1.25e-08,1e+05,5,12,FALSE,2,1,0.2,-23.6203424894528
37,"1-0-1e+05-1.25e-08-fleg",1,0,1,"fleg",1.25e-08,1e+05,6,6,FALSE,2,1,1,-2.8591358409244
37,"1-0-1e+05-1.25e-08-fleg",4,0,1,"fleg",1.25e-08,1e+05,2258,4,FALSE,0,2,0.810008857395926,16.284299349622
37,"1-0.15-10000-1.25e-07-fleg",0,0.15,1,"fleg",1.25e-07,10000,5,12,FALSE,2,1,0.2,-5.6405868998032
37,"1-0.15-10000-1.25e-07-fleg",1,0.15,1,"fleg",1.25e-07,10000,171,6,FALSE,0,2,0.672514619883041,3.42222641203297
37,"1-0.15-10000-1.25e-07-fleg",4,0.15,1,"fleg",1.25e-07,10000,9115,4,FALSE,0,2,0.516291826659353,9.56075140902523
37,"1-0.15-10000-1.25e-08-fleg",0,0.15,1,"fleg",1.25e-08,10000,5,12,FALSE,2,1,0.2,-8.4696220305917
37,"1-0.15-10000-1.25e-08-fleg",1,0.15,1,"fleg",1.25e-08,10000,177,6,FALSE,0,2,0.644067796610169,-0.386946802529215
37,"1-0.15-10000-1.25e-08-fleg",4,0.15,1,"fleg",1.25e-08,10000,7903,4,FALSE,0,2,0.792104264203467,7.60014598988062
37,"1-0.15-1e+05-1.25e-07-fleg",0,0.15,1,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,-30.4846730819621
37,"1-0.15-1e+05-1.25e-07-fleg",1,0.15,1,"fleg",1.25e-07,1e+05,22,6,FALSE,0,2,0.863636363636364,-11.546116873723
37,"1-0.15-1e+05-1.25e-07-fleg",4,0.15,1,"fleg",1.25e-07,1e+05,3822,2,FALSE,0,2,0.959968602825746,4.72108823580496
37,"1-0.15-1e+05-1.25e-08-fleg",0,0.15,1,"fleg",1.25e-08,1e+05,5,12,FALSE,2,1,0.2,-72.0664080107811
37,"1-0.15-1e+05-1.25e-08-fleg",1,0.15,1,"fleg",1.25e-08,1e+05,6,6,FALSE,2,1,1,-1.31897138773594
37,"1-0.15-1e+05-1.25e-08-fleg",4,0.15,1,"fleg",1.25e-08,1e+05,3519,6,FALSE,0,2,0.855072463768116,7.42720798426004
37,"1-0.3-10000-1.25e-07-fleg",0,0.3,1,"fleg",1.25e-07,10000,5,12,FALSE,2,1,0.2,-17.5805670462983
37,"1-0.3-10000-1.25e-07-fleg",1,0.3,1,"fleg",1.25e-07,10000,38,10,FALSE,0,2,0.368421052631579,-0.0972145298772791
37,"1-0.3-10000-1.25e-07-fleg",4,0.3,1,"fleg",1.25e-07,10000,7380,6,FALSE,0,2,0.439430894308943,8.0834641530217
37,"1-0.3-10000-1.25e-08-fleg",0,0.3,1,"fleg",1.25e-08,10000,5,12,FALSE,2,1,0.2,-1.63494015131418
37,"1-0.3-10000-1.25e-08-fleg",1,0.3,1,"fleg",1.25e-08,10000,277,6,FALSE,0,2,0.422382671480144,5.70251999505835
37,"1-0.3-10000-1.25e-08-fleg",4,0.3,1,"fleg",1.25e-08,10000,4934,6,FALSE,0,2,0.672476692338873,15.0583906823367
37,"1-0.3-1e+05-1.25e-07-fleg",0,0.3,1,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,-72.0745159259015
37,"1-0.3-1e+05-1.25e-07-fleg",1,0.3,1,"fleg",1.25e-07,1e+05,13,10,FALSE,0,2,1.23076923076923,-21.9467012724003
37,"1-0.3-1e+05-1.25e-07-fleg",4,0.3,1,"fleg",1.25e-07,1e+05,2124,4,FALSE,0,2,0.687853107344633,8.89170911722958
37,"1-0.3-1e+05-1.25e-08-fleg",0,0.3,1,"fleg",1.25e-08,1e+05,5,12,FALSE,2,1,0.2,-26.6258931662248
37,"1-0.3-1e+05-1.25e-08-fleg",1,0.3,1,"fleg",1.25e-08,1e+05,9,6,FALSE,2,1,1,-2.33656314521229
37,"1-0.3-1e+05-1.25e-08-fleg",4,0.3,1,"fleg",1.25e-08,1e+05,2299,6,FALSE,0,2,0.727272727272727,14.2361473359892
37,"1-0.5-10000-1.25e-07-fleg",0,0.5,1,"fleg",1.25e-07,10000,5,12,FALSE,2,1,0.2,-17.0454529852458
37,"1-0.5-10000-1.25e-07-fleg",1,0.5,1,"fleg",1.25e-07,10000,77,6,FALSE,0,2,0.493506493506494,-5.03891677295669
37,"1-0.5-10000-1.25e-07-fleg",4,0.5,1,"fleg",1.25e-07,10000,1461,8,FALSE,0,2,0.316906228610541,15.6402430248293
37,"1-0.5-10000-1.25e-08-fleg",0,0.5,1,"fleg",1.25e-08,10000,5,12,FALSE,2,1,0.2,-10.0662170007697
37,"1-0.5-10000-1.25e-08-fleg",1,0.5,1,"fleg",1.25e-08,10000,142,6,FALSE,0,2,0.809859154929577,-1.51266047504356
37,"1-0.5-10000-1.25e-08-fleg",4,0.5,1,"fleg",1.25e-08,10000,5902,4,FALSE,0,2,0.766689257878685,8.69383578822428
37,"1-0.5-1e+05-1.25e-07-fleg",0,0.5,1,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,-126.584311529453
37,"1-0.5-1e+05-1.25e-07-fleg",1,0.5,1,"fleg",1.25e-07,1e+05,5,16,FALSE,2,1,0.4,-30.1022726204527
37,"1-0.5-1e+05-1.25e-07-fleg",4,0.5,1,"fleg",1.25e-07,1e+05,529,8,FALSE,0,2,0.325141776937618,14.3406358123816
37,"1-0.5-1e+05-1.25e-08-fleg",0,0.5,1,"fleg",1.25e-08,1e+05,5,12,FALSE,2,1,0.2,-42.3288988409011
37,"1-0.5-1e+05-1.25e-08-fleg",1,0.5,1,"fleg",1.25e-08,1e+05,14,6,FALSE,0,2,1.21428571428571,-13.9442994973478
37,"1-0.5-1e+05-1.25e-08-fleg",4,0.5,1,"fleg",1.25e-08,1e+05,2974,6,FALSE,0,2,0.942837928715535,6.66394456075127
37,"1-0.7-10000-1.25e-07-fleg",0,0.7,1,"fleg",1.25e-07,10000,5,12,FALSE,2,1,0.2,2.48300237123212
37,"1-0.7-10000-1.25e-07-fleg",1,0.7,1,"fleg",1.25e-07,10000,310,8,FALSE,0,2,0.290322580645161,6.49136388436651
37,"1-0.7-10000-1.25e-07-fleg",4,0.7,1,"fleg",1.25e-07,10000,10846,6,FALSE,0,2,0.311174626590448,12.1883772770417
37,"1-0.7-10000-1.25e-08-fleg",0,0.7,1,"fleg",1.25e-08,10000,5,12,FALSE,2,1,0.2,-4.57600476744576
37,"1-0.7-10000-1.25e-08-fleg",1,0.7,1,"fleg",1.25e-08,10000,223,6,FALSE,0,2,0.466367713004484,4.70196651504056
37,"1-0.7-10000-1.25e-08-fleg",4,0.7,1,"fleg",1.25e-08,10000,9004,6,FALSE,0,2,0.425144380275433,12.1025017158436
37,"1-0.7-1e+05-1.25e-07-fleg",0,0.7,1,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,-73.1845862172348
37,"1-0.7-1e+05-1.25e-07-fleg",1,0.7,1,"fleg",1.25e-07,1e+05,7,6,FALSE,2,1,1,-19.4795787038442
37,"1-0.7-1e+05-1.25e-07-fleg",4,0.7,1,"fleg",1.25e-07,1e+05,573,8,FALSE,0,2,1.01047120418848,27.8925136199749
37,"1-0.7-1e+05-1.25e-08-fleg",0,0.7,1,"fleg",1.25e-08,1e+05,5,12,FALSE,2,1,0.2,-37.1389349681916
37,"1-0.7-1e+05-1.25e-08-fleg",1,0.7,1,"fleg",1.25e-08,1e+05,6,6,FALSE,2,1,1,-7.89992153058219
37,"1-0.7-1e+05-1.25e-08-fleg",4,0.7,1,"fleg",1.25e-08,1e+05,971,4,FALSE,0,2,0.716786817713697,13.4113901658358
37,"10-0-10000-1.25e-07-fleg",0,0,10,"fleg",1.25e-07,10000,5,12,FALSE,2,1,0.2,-19.1502586242381
37,"10-0-10000-1.25e-07-fleg",1,0,10,"fleg",1.25e-07,10000,40,6,FALSE,0,2,0.6,-3.22539280037744
37,"10-0-10000-1.25e-07-fleg",4,0,10,"fleg",1.25e-07,10000,2165,6,FALSE,0,2,0.43094688221709,12.6086113620988
37,"10-0-10000-1.25e-08-fleg",0,0,10,"fleg",1.25e-08,10000,5,12,FALSE,0,1,0.4,-6.31692748446817
37,"10-0-10000-1.25e-08-fleg",1,0,10,"fleg",1.25e-08,10000,135,6,FALSE,0,2,0.874074074074074,-1.23893174522578
37,"10-0-10000-1.25e-08-fleg",4,0,10,"fleg",1.25e-08,10000,6508,4,FALSE,0,2,0.633374308543331,7.80074719924511
37,"10-0-1e+05-1.25e-07-fleg",0,0,10,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,-71.1349244556964
37,"10-0-1e+05-1.25e-07-fleg",1,0,10,"fleg",1.25e-07,1e+05,5,6,FALSE,2,1,1,-8.54403415876007
37,"10-0-1e+05-1.25e-07-fleg",4,0,10,"fleg",1.25e-07,1e+05,1998,4,FALSE,0,2,1.20820820820821,11.1010215862593
37,"10-0-1e+05-1.25e-08-fleg",0,0,10,"fleg",1.25e-08,1e+05,5,12,FALSE,2,1,0.2,-85.6237443994432
37,"10-0-1e+05-1.25e-08-fleg",1,0,10,"fleg",1.25e-08,1e+05,5,6,FALSE,2,1,1,-15.5353710680474
37,"10-0-1e+05-1.25e-08-fleg",4,0,10,"fleg",1.25e-08,1e+05,2287,4,FALSE,0,2,1.17096633143857,9.19416137792018
37,"10-0.15-10000-1.25e-07-fleg",0,0.15,10,"fleg",1.25e-07,10000,5,12,FALSE,2,1,0.2,-5.64362378883217
37,"10-0.15-10000-1.25e-07-fleg",1,0.15,10,"fleg",1.25e-07,10000,312,6,FALSE,0,2,0.323717948717949,3.41927078568613
37,"10-0.15-10000-1.25e-07-fleg",4,0.15,10,"fleg",1.25e-07,10000,7576,6,FALSE,0,2,0.073389651531151,12.6231762637738
37,"10-0.15-10000-1.25e-08-fleg",0,0.15,10,"fleg",1.25e-08,10000,5,12,FALSE,0,1,0.4,-24.5592772264141
37,"10-0.15-10000-1.25e-08-fleg",1,0.15,10,"fleg",1.25e-08,10000,28,6,FALSE,0,2,0.678571428571429,-5.87547674317296
37,"10-0.15-10000-1.25e-08-fleg",4,0.15,10,"fleg",1.25e-08,10000,2614,6,FALSE,0,2,0.516067329762816,11.1629306996519
37,"10-0.15-1e+05-1.25e-07-fleg",0,0.15,10,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,-116.596610831225
37,"10-0.15-1e+05-1.25e-07-fleg",1,0.15,10,"fleg",1.25e-07,1e+05,10,8,FALSE,2,1,0.6,-20.8982176660196
37,"10-0.15-1e+05-1.25e-07-fleg",4,0.15,10,"fleg",1.25e-07,1e+05,1535,2,FALSE,0,2,0.646254071661238,8.54913684098122
37,"10-0.15-1e+05-1.25e-08-fleg",0,0.15,10,"fleg",1.25e-08,1e+05,5,12,FALSE,2,1,0.2,-87.5704803305966
37,"10-0.15-1e+05-1.25e-08-fleg",1,0.15,10,"fleg",1.25e-08,1e+05,5,6,FALSE,2,1,1,0.711648501852315
37,"10-0.15-1e+05-1.25e-08-fleg",4,0.15,10,"fleg",1.25e-08,1e+05,2711,6,FALSE,0,2,0.885282183696053,11.3849775959278
37,"10-0.3-10000-1.25e-07-fleg",0,0.3,10,"fleg",1.25e-07,10000,5,12,FALSE,0,1,0.4,-7.17363080405017
37,"10-0.3-10000-1.25e-07-fleg",1,0.3,10,"fleg",1.25e-07,10000,50,6,FALSE,0,2,0.94,3.90610607774844
37,"10-0.3-10000-1.25e-07-fleg",4,0.3,10,"fleg",1.25e-07,10000,5011,4,FALSE,0,2,0.542606266214329,14.6039554816313
37,"10-0.3-10000-1.25e-08-fleg",0,0.3,10,"fleg",1.25e-08,10000,5,12,FALSE,2,1,0.2,-20.142871642964
37,"10-0.3-10000-1.25e-08-fleg",1,0.3,10,"fleg",1.25e-08,10000,7,6,FALSE,2,1,0.857142857142857,-0.921156653980071
37,"10-0.3-10000-1.25e-08-fleg",4,0.3,10,"fleg",1.25e-08,10000,4867,6,FALSE,0,2,0.621943702486131,4.22254751891334
37,"10-0.3-1e+05-1.25e-07-fleg",0,0.3,10,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,-115.528031371506
37,"10-0.3-1e+05-1.25e-07-fleg",1,0.3,10,"fleg",1.25e-07,1e+05,5,8,FALSE,2,1,1,-2.82079922077209
37,"10-0.3-1e+05-1.25e-07-fleg",4,0.3,10,"fleg",1.25e-07,1e+05,3147,4,FALSE,0,2,1.04480457578646,8.34473655603173
37,"10-0.3-1e+05-1.25e-08-fleg",0,0.3,10,"fleg",1.25e-08,1e+05,5,12,FALSE,2,1,0.2,-126.201994259939
37,"10-0.3-1e+05-1.25e-08-fleg",1,0.3,10,"fleg",1.25e-08,1e+05,5,6,FALSE,2,1,1,-30.5579285969347
37,"10-0.3-1e+05-1.25e-08-fleg",4,0.3,10,"fleg",1.25e-08,1e+05,1223,4,FALSE,0,2,0.643499591169256,14.3809574605348
37,"10-0.5-10000-1.25e-07-fleg",0,0.5,10,"fleg",1.25e-07,10000,5,12,FALSE,0,1,0.4,-18.891555260078
37,"10-0.5-10000-1.25e-07-fleg",1,0.5,10,"fleg",1.25e-07,10000,32,6,FALSE,0,2,0.75,-2.15412892288648
37,"10-0.5-10000-1.25e-07-fleg",4,0.5,10,"fleg",1.25e-07,10000,4326,6,FALSE,0,2,0.771151178918169,7.53022012685473
37,"10-0.5-10000-1.25e-08-fleg",0,0.5,10,"fleg",1.25e-08,10000,5,12,FALSE,0,1,0.4,-9.11142168988458
37,"10-0.5-10000-1.25e-08-fleg",1,0.5,10,"fleg",1.25e-08,10000,131,6,FALSE,0,2,0.900763358778626,-3.19925840544486
37,"10-0.5-10000-1.25e-08-fleg",4,0.5,10,"fleg",1.25e-08,10000,6931,2,FALSE,0,2,0.682008368200837,7.289211036026
37,"10-0.5-1e+05-1.25e-07-fleg",0,0.5,10,"fleg",1.25e-07,1e+05,5,12,FALSE,0,1,0.4,-106.900881206663
37,"10-0.5-1e+05-1.25e-07-fleg",1,0.5,10,"fleg",1.25e-07,1e+05,5,6,FALSE,2,1,1,-24.7182512235776
37,"10-0.5-1e+05-1.25e-07-fleg",4,0.5,10,"fleg",1.25e-07,1e+05,832,4,FALSE,0,2,1.15144230769231,19.2423523573038
37,"10-0.5-1e+05-1.25e-08-fleg",0,0.5,10,"fleg",1.25e-08,1e+05,5,12,FALSE,0,1,0.4,-81.0523569701114
37,"10-0.5-1e+05-1.25e-08-fleg",1,0.5,10,"fleg",1.25e-08,1e+05,6,6,FALSE,2,1,1,-14.0372397542625
37,"10-0.5-1e+05-1.25e-08-fleg",4,0.5,10,"fleg",1.25e-08,1e+05,1647,6,FALSE,0,2,1.40012143290832,11.6369139821643
37,"10-0.7-10000-1.25e-07-fleg",0,0.7,10,"fleg",1.25e-07,10000,5,12,FALSE,2,1,0.2,-7.49898435802447
37,"10-0.7-10000-1.25e-07-fleg",1,0.7,10,"fleg",1.25e-07,10000,60,6,FALSE,0,2,0.483333333333333,3.52954826895434
37,"10-0.7-10000-1.25e-07-fleg",4,0.7,10,"fleg",1.25e-07,10000,1840,6,FALSE,0,2,0.421195652173913,20.409641527871
37,"10-0.7-10000-1.25e-08-fleg",0,0.7,10,"fleg",1.25e-08,10000,5,12,FALSE,2,1,0.2,-29.0504821729786
37,"10-0.7-10000-1.25e-08-fleg",1,0.7,10,"fleg",1.25e-08,10000,27,6,FALSE,0,2,0.777777777777778,-9.46487630044916
37,"10-0.7-10000-1.25e-08-fleg",4,0.7,10,"fleg",1.25e-08,10000,1739,6,FALSE,0,2,0.512938470385279,14.3079758071759
37,"10-0.7-1e+05-1.25e-07-fleg",0,0.7,10,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,-98.3041230378304
37,"10-0.7-1e+05-1.25e-07-fleg",1,0.7,10,"fleg",1.25e-07,1e+05,5,6,FALSE,2,1,1,0.218831825161008
37,"10-0.7-1e+05-1.25e-07-fleg",4,0.7,10,"fleg",1.25e-07,1e+05,1426,6,FALSE,0,2,0.58835904628331,29.446951254008
37,"10-0.7-1e+05-1.25e-08-fleg",0,0.7,10,"fleg",1.25e-08,1e+05,5,12,FALSE,2,1,0.2,-106.184467120502
37,"10-0.7-1e+05-1.25e-08-fleg",1,0.7,10,"fleg",1.25e-08,1e+05,5,6,FALSE,2,1,1,-14.6461105955673
37,"10-0.7-1e+05-1.25e-08-fleg",4,0.7,10,"fleg",1.25e-08,1e+05,2104,2,FALSE,0,2,0.727661596958175,6.06098993252792
37,"2-0-10000-1.25e-07-fleg",0,0,2,"fleg",1.25e-07,10000,5,12,FALSE,2,1,0.2,-8.98367463990814
37,"2-0-10000-1.25e-07-fleg",1,0,2,"fleg",1.25e-07,10000,195,6,FALSE,0,2,0.57948717948718,-2.90570466089259
37,"2-0-10000-1.25e-07-fleg",4,0,2,"fleg",1.25e-07,10000,3311,4,FALSE,0,2,0.571730594986409,12.7214332576107
37,"2-0-10000-1.25e-08-fleg",0,0,2,"fleg",1.25e-08,10000,5,12,FALSE,2,1,0.2,-8.57360921542314
37,"2-0-10000-1.25e-08-fleg",1,0,2,"fleg",1.25e-08,10000,140,6,FALSE,0,2,0.842857142857143,-0.246637126906171
37,"2-0-10000-1.25e-08-fleg",4,0,2,"fleg",1.25e-08,10000,6293,4,FALSE,0,2,0.437946925154934,8.84248785147809
37,"2-0-1e+05-1.25e-07-fleg",0,0,2,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,-52.5847966885895
37,"2-0-1e+05-1.25e-07-fleg",1,0,2,"fleg",1.25e-07,1e+05,6,6,FALSE,2,1,1,-6.37327769752571
37,"2-0-1e+05-1.25e-07-fleg",4,0,2,"fleg",1.25e-07,1e+05,3602,4,FALSE,0,2,0.9058856191005,3.76869531962644
37,"2-0-1e+05-1.25e-08-fleg",0,0,2,"fleg",1.25e-08,1e+05,5,12,FALSE,2,1,0.2,-74.1446780287585
37,"2-0-1e+05-1.25e-08-fleg",1,0,2,"fleg",1.25e-08,1e+05,6,6,FALSE,2,1,1,-15.6048605153392
37,"2-0-1e+05-1.25e-08-fleg",4,0,2,"fleg",1.25e-08,1e+05,2314,2,FALSE,0,2,0.881590319792567,5.52933238441712
37,"2-0.15-10000-1.25e-07-fleg",0,0.15,2,"fleg",1.25e-07,10000,5,12,FALSE,2,1,0.2,-5.91443696719567
37,"2-0.15-10000-1.25e-07-fleg",1,0.15,2,"fleg",1.25e-07,10000,311,6,FALSE,0,2,0.372990353697749,-0.156794254010046
37,"2-0.15-10000-1.25e-07-fleg",4,0.15,2,"fleg",1.25e-07,10000,8096,2,FALSE,0,2,0.644021739130435,6.46208485571651
37,"2-0.15-10000-1.25e-08-fleg",0,0.15,2,"fleg",1.25e-08,10000,5,12,FALSE,2,1,0.2,-8.80764109459067
37,"2-0.15-10000-1.25e-08-fleg",1,0.15,2,"fleg",1.25e-08,10000,51,6,FALSE,0,2,0.980392156862745,1.42871528075566
37,"2-0.15-10000-1.25e-08-fleg",4,0.15,2,"fleg",1.25e-08,10000,4777,6,FALSE,0,2,0.773707347707766,8.9242736569689
37,"2-0.15-1e+05-1.25e-07-fleg",0,0.15,2,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,-58.2903367341081
37,"2-0.15-1e+05-1.25e-07-fleg",1,0.15,2,"fleg",1.25e-07,1e+05,6,6,FALSE,2,1,1,-3.80539042767989
37,"2-0.15-1e+05-1.25e-07-fleg",4,0.15,2,"fleg",1.25e-07,1e+05,3680,2,FALSE,0,2,0.80625,7.02122205285553
37,"2-0.15-1e+05-1.25e-08-fleg",0,0.15,2,"fleg",1.25e-08,1e+05,5,12,FALSE,2,1,0.2,-57.6564276235532
37,"2-0.15-1e+05-1.25e-08-fleg",1,0.15,2,"fleg",1.25e-08,1e+05,6,6,FALSE,2,1,1,-10.7455321307614
37,"2-0.15-1e+05-1.25e-08-fleg",4,0.15,2,"fleg",1.25e-08,1e+05,2280,2,FALSE,0,2,0.805263157894737,9.3888523852949
37,"2-0.3-10000-1.25e-07-fleg",0,0.3,2,"fleg",1.25e-07,10000,5,12,FALSE,2,1,0.2,-4.46499869043014
37,"2-0.3-10000-1.25e-07-fleg",1,0.3,2,"fleg",1.25e-07,10000,261,6,FALSE,0,2,0.413793103448276,2.9110813390906
37,"2-0.3-10000-1.25e-07-fleg",4,0.3,2,"fleg",1.25e-07,10000,5389,8,FALSE,0,2,0.520875858229727,11.6167476249848
37,"2-0.3-10000-1.25e-08-fleg",0,0.3,2,"fleg",1.25e-08,10000,5,12,FALSE,2,1,0.2,-14.8192514914114
37,"2-0.3-10000-1.25e-08-fleg",1,0.3,2,"fleg",1.25e-08,10000,21,10,FALSE,0,2,0.857142857142857,-0.954539587326138
37,"2-0.3-10000-1.25e-08-fleg",4,0.3,2,"fleg",1.25e-08,10000,2240,8,FALSE,0,2,0.935267857142857,14.4739437445359
37,"2-0.3-1e+05-1.25e-07-fleg",0,0.3,2,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,-116.690057707446
37,"2-0.3-1e+05-1.25e-07-fleg",1,0.3,2,"fleg",1.25e-07,1e+05,9,10,FALSE,0,2,1.33333333333333,-39.8881587324585
37,"2-0.3-1e+05-1.25e-07-fleg",4,0.3,2,"fleg",1.25e-07,1e+05,2496,2,FALSE,0,2,1.08894230769231,5.11434795786388
37,"2-0.3-1e+05-1.25e-08-fleg",0,0.3,2,"fleg",1.25e-08,1e+05,5,12,FALSE,2,1,0.2,-75.6544517927957
37,"2-0.3-1e+05-1.25e-08-fleg",1,0.3,2,"fleg",1.25e-08,1e+05,5,6,FALSE,2,1,1,-9.59107176564975
37,"2-0.3-1e+05-1.25e-08-fleg",4,0.3,2,"fleg",1.25e-08,1e+05,2179,6,FALSE,0,2,0.937586048646168,5.43107970702471
37,"2-0.5-10000-1.25e-07-fleg",0,0.5,2,"fleg",1.25e-07,10000,5,12,FALSE,2,1,0.2,-5.37778511443055
37,"2-0.5-10000-1.25e-07-fleg",1,0.5,2,"fleg",1.25e-07,10000,304,6,FALSE,0,2,0.375,0.139920353956594
37,"2-0.5-10000-1.25e-07-fleg",4,0.5,2,"fleg",1.25e-07,10000,6681,2,FALSE,0,2,0.700493938033229,9.04402250124241
37,"2-0.5-10000-1.25e-08-fleg",0,0.5,2,"fleg",1.25e-08,10000,5,12,FALSE,0,1,0.4,-15.5894540519252
37,"2-0.5-10000-1.25e-08-fleg",1,0.5,2,"fleg",1.25e-08,10000,62,6,FALSE,0,2,0.774193548387097,-4.10629774843613
37,"2-0.5-10000-1.25e-08-fleg",4,0.5,2,"fleg",1.25e-08,10000,4104,6,FALSE,0,2,0.4317738791423,8.24125881586541
37,"2-0.5-1e+05-1.25e-07-fleg",0,0.5,2,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,-100.415232938922
37,"2-0.5-1e+05-1.25e-07-fleg",1,0.5,2,"fleg",1.25e-07,1e+05,6,6,FALSE,2,1,1,-27.695746094144
37,"2-0.5-1e+05-1.25e-07-fleg",4,0.5,2,"fleg",1.25e-07,1e+05,875,6,FALSE,0,2,0.578285714285714,14.625814584
37,"2-0.5-1e+05-1.25e-08-fleg",0,0.5,2,"fleg",1.25e-08,1e+05,5,12,FALSE,2,1,0.2,-54.3369630364282
37,"2-0.5-1e+05-1.25e-08-fleg",1,0.5,2,"fleg",1.25e-08,1e+05,8,6,FALSE,2,1,1,-14.209552119938
37,"2-0.5-1e+05-1.25e-08-fleg",4,0.5,2,"fleg",1.25e-08,1e+05,1781,6,FALSE,0,2,1.05783267827063,6.97790514171768
37,"2-0.7-10000-1.25e-07-fleg",0,0.7,2,"fleg",1.25e-07,10000,5,12,FALSE,2,1,0.2,-12.3071589604788
37,"2-0.7-10000-1.25e-07-fleg",1,0.7,2,"fleg",1.25e-07,10000,145,6,FALSE,0,2,0.779310344827586,-3.974435342605
37,"2-0.7-10000-1.25e-07-fleg",4,0.7,2,"fleg",1.25e-07,10000,1938,8,FALSE,0,2,0.735294117647059,19.27565072736
37,"2-0.7-10000-1.25e-08-fleg",0,0.7,2,"fleg",1.25e-08,10000,5,12,FALSE,2,1,0.2,-6.99974546656092
37,"2-0.7-10000-1.25e-08-fleg",1,0.7,2,"fleg",1.25e-08,10000,148,6,FALSE,0,2,0.783783783783784,0.212338395695014
37,"2-0.7-10000-1.25e-08-fleg",4,0.7,2,"fleg",1.25e-08,10000,6857,6,FALSE,0,2,0.544553011521073,8.54526747430117
37,"2-0.7-1e+05-1.25e-07-fleg",0,0.7,2,"fleg",1.25e-07,1e+05,5,12,FALSE,2,1,0.2,-51.0461431102503
37,"2-0.7-1e+05-1.25e-07-fleg",1,0.7,2,"fleg",1.25e-07,1e+05,5,10,FALSE,0,1,1,-11.3375678042909
37,"2-0.7-1e+05-1.25e-07-fleg",4,0.7,2,"fleg",1.25e-07,1e+05,144,6,FALSE,0,2,1.00694444444444,53.7484225948747
37,"2-0.7-1e+05-1.25e-08-fleg",0,0.7,2,"fleg",1.25e-08,1e+05,5,12,FALSE,2,1,0.2,-95.7658078984256
37,"2-0.7-1e+05-1.25e-08-fleg",1,0.7,2,"fleg",1.25e-08,1e+05,15,6,FALSE,0,2,1.2,-33.7547854980672
37,"2-0.7-1e+05-1.25e-08-fleg",4,0.7,2,"fleg",1.25e-08,1e+05,1663,4,FALSE,0,2,0.670475045099218,10.5731021705924
38,"1-0-10000-1.25e-07-fleg",0,0,1,"fleg",1.25e-07,10000,5,12,FALSE,2,1,0.2,-3.78631594548084
38,"1-0-10000-1.25e-07-fleg",1,0,1,"fleg",1.25e-07,10000,275,6,FALSE,0,2,0.4,0.856923842860756
38,"1-0-10000-1.25e-07-fleg",4,0,1,"fleg",1.25e-07,10000,8780,6,FALSE,0,2,0.682004555808656,6.4867120392577
38,"1-0-10000-1.25e-08-fleg",0,0,1,"fleg",1.25e-08,10000,5,12,FALSE,2,1,0.2,-6.51330541584774
38,"1-0-10000-1.25e-08-fleg",1,0,1,"fleg",1.25e-08,10000,179,6,FALSE,0,2,0.631284916201117,0.029098300113561
38,"1-0-10000-1.25e-08-fleg",4,0,1,"fleg",1.25e-08,10000,7668,6,FALSE,0,2,0.726917057902973,5.60832247700863
