irep,irun,h_search,time
43,48,0,2.7299808661142984
43,49,0,2.046911366780599
43,50,0,2.710351852575938
43,1,1,9.570752370357514
43,2,1,7.810130250453949
43,3,1,14.031206548213959
43,4,1,9.665172652403514
43,5,1,5.358287469546
43,6,1,8.884414915243784
43,7,1,8.218177847067516
43,8,1,8.687151050567627
43,9,1,13.012601482868195
43,10,1,9.329173517227172
43,11,1,10.61076370080312
43,12,1,8.27455331881841
43,13,1,10.188710284233093
43,14,1,9.79945094982783
43,15,1,26.780499935150146
43,16,1,7.724597481886546
43,17,1,8.460264583428701
43,18,1,16.40985341866811
43,19,1,10.228772370020549
43,20,1,11.543186632792155
43,21,1,9.819520099957783
43,22,1,10.687543018658955
43,23,1,9.613612349828085
43,24,1,9.013326450188954
43,25,1,21.879156800111137
43,26,1,20.60580859978994
43,27,1,10.059162731965383
43,28,1,13.758790083726247
43,29,1,9.303503564993541
43,30,1,17.36868651707967
43,31,1,6.077547748883565
43,32,1,16.743074214458467
43,33,1,8.044128115971883
43,34,1,16.71731686592102
43,35,1,11.426302703221639
43,36,1,7.847484298547109
43,37,1,10.186484217643738
43,38,1,11.706711181004842
43,39,1,14.89074410200119
43,40,1,9.097705948352814
43,41,1,6.099980147679647
43,42,1,8.464458851019542
43,43,1,9.374480966726939
43,44,1,14.396350967884064
43,45,1,7.289078470071157
43,46,1,12.770218249162038
43,47,1,28.055829532941182
43,48,1,21.833357548713686
43,49,1,12.852388934294384
43,50,1,9.402253103256225
43,1,4,180.05482713381448
43,2,4,108.5079493522644
43,3,4,98.77100386619568
43,4,4,104.161696434021
43,5,4,116.54775294860204
43,6,4,80.1734638174375
43,7,4,86.08533171812694
43,8,4,93.15520185232162
43,9,4,19.482163484891256
43,10,4,194.7236188173294
43,11,4,90.02596302032471
43,12,4,82.44472886721293
43,13,4,86.741601618131
43,14,4,96.80739485025406
43,15,4,106.09027011791865
43,16,4,234.5018849015236
43,17,4,74.3923358519872
43,18,4,164.1115682999293
43,19,4,119.1163837313652
43,20,4,241.15968761841455
43,21,4,146.88335968255996
43,22,4,330.0239320675532
43,23,4,125.48865520159403
43,24,4,114.68202839692434
43,25,4,86.01641111771265
43,26,4,176.20348063309987
43,27,4,116.48747005065282
43,28,4,96.44832479953766
43,29,4,139.02104076941808
43,30,4,31.547053881486256
43,31,4,147.10157669782637
43,32,4,131.13005863428117
43,33,4,111.1532240986824
43,34,4,149.44953861633937
43,35,4,110.67767886718114
43,36,4,128.12358083327612
43,37,4,123.94777683417003
43,38,4,142.32852534850437
43,39,4,134.05403560002645
43,40,4,239.53421169916788
43,41,4,115.5550903002421
43,42,4,169.53562411467234
43,43,4,89.95817159811655
43,44,4,83.83271353244781
43,45,4,132.87260978221894
43,46,4,96.58439910014471
43,47,4,95.85320723454157
43,48,4,114.26144220034281
43,49,4,237.89189543326697
43,50,4,79.38907008171081
44,1,0,2.3454740484555563
44,2,0,2.4813971479733783
44,3,0,1.9512423833211263
44,4,0,2.3824435830116273
44,5,0,1.5386618336041769
44,6,0,2.4204495986302694
44,7,0,3.060944632689158
44,8,0,2.6977715690930686
44,9,0,2.767051919301351
44,10,0,2.947290833791097
44,11,0,1.7609803358713785
44,12,0,2.751577667395274
44,13,0,2.731698981920878
44,14,0,2.5047333518664043
44,15,0,1.4260846495628356
44,16,0,1.4778039495150248
44,17,0,1.6408997495969138
44,18,0,1.804762065410614
44,19,0,2.0985162695248922
44,20,0,2.7524694641431173
44,21,0,1.923862381776174
44,22,0,2.3181942184766133
44,23,0,2.3512139320373535
44,24,0,2.102656634648641
44,25,0,1.9921438694000244
44,26,0,2.936505349477132
44,27,0,2.125830618540446
44,28,0,3.145775830745697
44,29,0,3.0504730025927227
44,30,0,2.669026450316111
44,31,0,2.5192754824956256
44,32,0,2.3865229646364847
44,33,0,2.4184224327405293
44,34,0,2.114351713657379
44,35,0,2.097968101501465
44,36,0,2.572000567118327
44,37,0,2.5770474990208943
44,38,0,2.7696525851885476
44,39,0,2.219692067305247
44,40,0,3.1414247870445253
44,41,0,2.686841865380605
44,42,0,1.7750040809313457
44,43,0,2.287316902478536
44,44,0,2.1659760316212973
44,45,0,2.2320015827814736
44,46,0,2.8782692035039266
44,47,0,2.542376983165741
44,48,0,2.7394757350285848
44,49,0,3.2507864673932394
44,50,0,2.736467985312144
44,1,1,7.5550994316736855
44,2,1,14.764131931463877
44,3,1,17.7611807346344
44,4,1,9.418918498357137
44,5,1,7.310460233688355
44,6,1,11.019404633839924
44,7,1,24.296361966927847
44,8,1,17.163939452171327
44,9,1,13.641028281052908
44,10,1,10.086114617188771
44,11,1,7.617617650826772
44,12,1,6.768982183933258
44,13,1,10.429777499039968
44,14,1,21.445929698149364
44,15,1,10.495970535278321
44,16,1,8.190079482396444
44,17,1,8.700748181343078
44,18,1,13.463451317946117
44,19,1,9.832279284795126
44,20,1,6.782060130437215
44,21,1,6.766401898860932
44,22,1,10.48443511724472
44,23,1,7.705419234434763
44,24,1,10.151656146844228
44,25,1,7.673478317260742
44,26,1,6.571471814314524
44,27,1,10.323410467306774
44,28,1,8.735001532236735
44,29,1,9.31652628183365
44,30,1,9.818931051095326
44,31,1,11.112074867884319
44,32,1,9.73450917005539
44,33,1,8.865841201941173
44,34,1,14.061159884929657
44,35,1,17.719081250826516
44,36,1,12.307183583577475
44,37,1,12.565789981683094
44,38,1,14.417561066150665
44,39,1,11.361300651232401
44,40,1,7.551023117701212
44,41,1,9.715082315603892
44,42,1,8.15001699924469
44,43,1,14.414844401677449
44,44,1,7.995579198996226
44,45,1,10.98116706609726
44,46,1,8.736037902037303
44,47,1,8.303968063990276
44,48,1,8.798668583234152
44,49,1,18.351998166243234
44,50,1,6.64430243174235
44,1,4,247.78160611391067
44,2,4,110.39316328366597
44,3,4,154.11523554722467
44,4,4,68.79114995002746
44,5,4,137.92224671840668
44,6,4,129.2104153672854
44,7,4,87.96877453327178
44,8,4,104.23952494859695
44,9,4,108.51270080010096
44,10,4,116.58299918174744
44,11,4,135.46727281808853
44,12,4,119.3049833814303
44,13,4,119.04054600000381
44,14,4,125.26552748282751
44,15,4,191.68760016759236
44,16,4,155.21944796641668
44,17,4,107.68581226666768
44,18,4,106.00221124887466
44,19,4,97.1728704492251
44,20,4,219.01088964939117
44,21,4,147.18335084915162
44,22,4,161.9500634988149
44,23,4,138.07983251810074
44,24,4,106.48337864875793
44,25,4,83.43880886634192
44,26,4,26.46939235130946
44,27,4,95.48638133207957
44,28,4,113.39007968505224
44,29,4,38.87413608630498
44,30,4,70.41558643579484
44,31,4,58.45357911586761
44,32,4,217.70245538155237
44,33,4,93.06284093062082
44,34,4,136.7137186686198
44,35,4,24.211828049023946
44,36,4,76.29326505263647
44,37,4,101.53592983086904
44,38,4,66.85634726683298
44,39,4,130.65221103429795
44,40,4,174.87605581680933
44,41,4,85.70114888350169
44,42,4,220.79528616666795
44,43,4,113.76880706946055
44,44,4,128.5938915014267
44,45,4,170.49967041810353
44,46,4,212.68916336695352
44,47,4,94.00893486738205
44,48,4,115.4337074995041
44,49,4,176.30036309957504
44,50,4,119.24402043024699
45,1,0,2.723902448018392
45,2,0,1.7877514998118083
45,3,0,2.0699771483739218
45,4,0,2.2824663678805033
45,5,0,2.1341651837031046
45,6,0,2.802400449911753
45,7,0,2.201821303367615
45,8,0,2.176630914211273
45,9,0,2.828321933746338
45,10,0,2.76053440173467
45,11,0,3.103409465154012
45,12,0,3.022057565053304
45,13,0,3.1777777671813965
45,14,0,3.739352349440257
45,15,0,2.3857622663180034
45,16,0,1.9146573662757873
45,17,0,1.1390734990437825
45,18,0,1.5517639676729837
45,19,0,1.4163332819938659
45,20,0,1.9586198170979818
45,21,0,2.071142049630483
45,22,0,1.632029950618744
45,23,0,2.4513960679372153
45,24,0,1.6662122845649718
45,25,0,2.958733681837718
45,26,0,2.1042752305666608
45,27,0,1.6711904009183247
45,28,0,2.7290483315785727
45,29,0,2.158591600259145
45,30,0,2.955331599712372
45,31,0,2.6511218984921774
45,32,0,2.2579720497131346
45,33,0,2.669598913192749
45,34,0,2.7331650495529174
45,35,0,2.8375709652900696
45,36,0,3.00009206533432
45,37,0,2.024904998143514
45,38,0,1.9360597848892211
45,39,0,2.0622397979100544
45,40,0,2.431784983476003
45,41,0,2.030733267466227
45,42,0,1.6933826804161072
45,43,0,2.029520833492279
45,44,0,3.178483617305756
45,45,0,2.960437834262848
45,46,0,2.7498706857363384
45,47,0,3.2241965691248575
45,48,0,1.8425313154856364
45,49,0,2.0991676489512128
45,50,0,2.4835402647654217
45,1,1,8.524251329898835
45,2,1,9.223683301607768
45,3,1,9.147845232486725
45,4,1,9.238418030738831
45,5,1,13.106799832979839
45,6,1,9.009846564133962
45,7,1,12.358520567417145
45,8,1,9.178746883074442
45,9,1,9.102492499351502
45,10,1,38.94042941331863
45,11,1,10.183429483572642
45,12,1,9.94918555021286
45,13,1,29.85442785024643
45,14,1,12.480827399094899
45,15,1,10.219564934571585
45,16,1,14.521042184034984
45,17,1,12.375534196694693
45,18,1,10.57300536632538
45,19,1,6.386727416515351
45,20,1,7.374129915237427
45,21,1,9.697185933589935
45,22,1,10.540995232264201
45,23,1,9.927509951591492
45,24,1,9.77814866701762
45,25,1,9.92441418170929
45,26,1,18.065646302700042
45,27,1,9.275806983311972
45,28,1,6.906866331895192
45,29,1,11.463446231683095
45,30,1,8.390665566921234
45,31,1,10.332625583807628
45,32,1,11.307804981867472
45,33,1,13.148765114943187
45,34,1,12.734890282154083
45,35,1,10.698528250058493
45,36,1,9.653559346993765
45,37,1,6.897878634929657
45,38,1,11.098442232608795
45,39,1,10.518874184290569
45,40,1,9.210921367009481
45,41,1,9.034258464972178
45,42,1,11.41616113583247
45,43,1,19.67113151550293
45,44,1,12.181048782666524
45,45,1,11.082444349924723
45,46,1,13.916536680857341
45,47,1,10.125541083017985
45,48,1,8.625773549079895
45,49,1,7.498841265837352
45,50,1,9.318139282862345
45,1,4,98.3246462504069
45,2,4,107.4777151187261
45,3,4,128.33533509969712
45,4,4,161.16290539900461
45,5,4,63.62620589733124
45,6,4,120.3228497505188
45,7,4,120.90964345137279
45,8,4,299.93821016550066
45,9,4,138.4925532023112
45,10,4,102.01048585176468
45,11,4,113.77442611455918
45,12,4,179.2304638981819
45,13,4,127.65652048190435
45,14,4,96.82064334948858
45,15,4,96.52941133578618
45,16,4,113.30368148088455
45,17,4,191.12132566769918
45,18,4,172.03943283160527
45,19,4,103.19178804953893
45,20,4,111.97487541834514
45,21,4,67.63310303290685
45,22,4,95.01824125051499
45,23,4,167.7669954498609
45,24,4,30.926950216293335
45,25,4,89.81014236609141
45,26,4,166.51093023618063
45,27,4,202.63347096840542
45,28,4,160.0743234674136
45,29,4,108.74583656390509
45,30,4,148.8945149978002
45,31,4,156.84375808238983
45,32,4,152.28537371555964
45,33,4,113.61419429779053
45,34,4,94.81790204842885
45,35,4,209.21342030366262
45,36,4,103.73261156479518
45,37,4,135.36505818367004
45,38,4,123.50681866804759
45,39,4,113.44382241566976
45,40,4,83.43196258147557
45,41,4,102.09790643453599
45,42,4,89.58419731855392
45,43,4,73.56360181570054
45,44,4,98.96518495082856
45,45,4,102.105834933122
45,46,4,200.44225228230158
45,47,4,171.93647008339565
45,48,4,121.53713216781617
45,49,4,92.48993004957835
45,50,4,70.83788066705068
46,1,0,2.451688265800476
46,2,0,2.2006121476491294
46,3,0,2.67389323314031
46,4,0,2.5239059646924336
46,5,0,1.968621301651001
46,6,0,2.6642067035039267
46,7,0,2.370100649197896
46,8,0,2.6565679987271626
46,9,0,2.6940178831418353
46,10,0,1.9021758834520976
46,11,0,2.4107961813608805
46,12,0,2.849227452278137
46,13,0,3.156643315156301
46,14,0,2.540298283100128
46,15,0,3.3875855684280394
46,16,0,3.0509413480758667
46,17,0,3.8614649335543314
46,18,0,2.444878268241882
46,19,0,2.2884925842285155
46,20,0,2.3387748996416726
46,21,0,2.2483695348103843
46,22,0,2.473577547073364
46,23,0,2.8933468143145245
46,24,0,3.818126467863719
46,25,0,3.2191614985466
46,26,0,2.796862999598185
46,27,0,3.927950684229533
46,28,0,2.963022220134735
46,29,0,2.4833459814389545
46,30,0,2.7955955505371093
46,31,0,2.641878581047058
46,32,0,2.411319867769877
46,33,0,3.2124530831972757
46,34,0,2.6587955156962075
46,35,0,2.4920421679814657
46,36,0,3.037383234500885
46,37,0,3.0103315313657126
46,38,0,3.2143712997436524
46,39,0,3.7461482167243956
46,40,0,2.066522498925527
46,41,0,1.8366440653800964
46,42,0,2.031134335199992
46,43,0,3.3515453656514484
46,44,0,2.229280201594035
46,45,0,2.5256362835566204
46,46,0,2.811510602633158
46,47,0,2.7984493494033815
46,48,0,3.3113492488861085
46,49,0,2.90517920255661
46,50,0,2.93808278242747
46,1,1,9.319856417179107
46,2,1,8.58713083267212
46,3,1,9.097432947158813
46,4,1,10.244039968649547
46,5,1,7.093182615439097
46,6,1,11.302575600147247
46,7,1,10.215787601470947
46,8,1,15.658852752049764
46,9,1,13.682931617895763
46,10,1,11.383137186368307
46,11,1,8.713589251041412
46,12,1,7.791347865263621
46,13,1,8.581003884474436
46,14,1,7.688192717234293
46,15,1,13.89977468252182
46,16,1,10.227066500981648
46,17,1,22.231069735685985
46,18,1,14.745772631963094
46,19,1,13.069732717672984
46,20,1,23.297911783059437
46,21,1,13.25790364742279
46,22,1,8.785015364487966
46,23,1,6.558679982026418
46,24,1,11.96669360001882
46,25,1,9.1627165834109
46,26,1,12.913226234912873
46,27,1,11.732234684626262
46,28,1,10.014792148272196
46,29,1,20.65796321630478
46,30,1,11.677784701188406
46,31,1,10.348263267676035
46,32,1,7.0295425176620485
46,33,1,12.815536065896351
46,34,1,19.29108945131302
46,35,1,12.510106833775838
46,36,1,13.314172784487406
46,37,1,10.822699379920959
46,38,1,16.118134733041128
46,39,1,8.289567200342814
46,40,1,18.07696948448817
46,41,1,10.057534436384836
46,42,1,7.168711233139038
46,43,1,8.490377231438954
46,44,1,7.250359483559927
46,45,1,8.55245126883189
46,46,1,16.178586598237356
46,47,1,11.121854499975841
46,48,1,9.669417417049408
46,49,1,10.021184118588765
46,50,1,39.3192725499471
46,1,4,174.24611968199412
46,2,4,28.62992691596349
46,3,4,89.64938975175222
46,4,4,122.49214443365733
46,5,4,134.29092093308768
46,6,4,104.07828228473663
46,7,4,260.0825641155243
46,8,4,216.85917926629384
46,9,4,69.99380978345872
46,10,4,212.5728760679563
46,11,4,109.09008781512578
46,12,4,104.9042562365532
46,13,4,143.65315811634065
46,14,4,103.78530066808065
46,15,4,98.149644668897
46,16,4,172.16445689996084
46,17,4,105.78951886892318
46,18,4,177.5389005978902
46,19,4,100.87028305133184
46,20,4,159.5567571322123
46,21,4,106.57085810105006
46,22,4,209.4385625998179
46,23,4,101.57159346739451
46,24,4,164.15781368414562
46,25,4,126.8219178477923
46,26,4,143.42559614976247
46,27,4,116.14788223107657
46,28,4,106.41638894875844
46,29,4,236.3860365152359
46,30,4,160.9491156140963
46,31,4,191.60006770292918
46,32,4,74.23059983253479
46,33,4,101.97961193323135
46,34,4,83.61937296390533
46,35,4,189.13187993367512
46,36,4,102.78026161591212
46,37,4,105.38518676757812
46,38,4,73.48920398553213
46,39,4,91.85043186744055
46,40,4,104.26425226529439
46,41,4,84.97553086678187
46,42,4,102.93868725299835
46,43,4,191.55471125046412
46,44,4,189.41726986567178
46,45,4,89.90163738330206
46,46,4,64.67718984683354
46,47,4,104.17851848204931
46,48,4,103.78230308294296
46,49,4,132.12826618353526
46,50,4,405.38267410198847
47,1,0,3.1272366682688397
47,2,0,2.565311050415039
47,3,0,2.6150078535079957
47,4,0,2.546533632278442
47,5,0,2.611998931566874
47,6,0,3.2362499833106995
47,7,0,3.0754119674364726
47,8,0,3.4699473142623902
47,9,0,3.4292144656181334
47,10,0,2.8635396003723144
47,11,0,2.715070915222168
47,12,0,3.511930549144745
47,13,0,2.321968114376068
47,14,0,2.1573846141497293
47,15,0,2.297782317797343
47,16,0,3.058379817008972
47,17,0,2.622358051935832
47,18,0,2.5028563658396403
47,19,0,2.291119853655497
47,20,0,2.8254673798878986
47,21,0,3.4250377496083577
47,22,0,3.7501466989517214
47,23,0,2.9942273338635763
47,24,0,3.5477726181348164
47,25,0,2.121226700146993
47,26,0,2.1072324673334757
47,27,0,2.4502662499745687
47,28,0,2.5342098673184714
47,29,0,2.5589758157730103
47,30,0,3.9494590004285177
47,31,0,2.9802059173583983
47,32,0,3.4819066683451334
47,33,0,3.548911416530609
47,34,0,3.4264580965042115
47,35,0,3.767604951063792
47,36,0,3.2631709496180217
47,37,0,2.8829110821088153
47,38,0,2.3647319515546164
47,39,0,2.709229465325673
47,40,0,2.9574781179428102
47,41,0,2.9432325323422748
47,42,0,2.6726889689763387
47,43,0,2.3631574153900146
47,44,0,3.0428325017293294
47,45,0,3.2969894488652547
47,46,0,3.5060907999674478
47,47,0,3.500194485982259
47,48,0,3.112484566370646
47,49,0,2.836908233165741
47,50,0,2.360946484406789
47,1,1,19.94654180208842
47,2,1,8.386758017539979
47,3,1,10.89427148103714
47,4,1,10.471423014005024
47,5,1,11.986698667208353
47,6,1,9.766015382607778
47,7,1,11.57562696536382
47,8,1,11.855076650778452
47,9,1,11.889642516771952
47,10,1,9.241677832603454
47,11,1,8.533332931995393
47,12,1,11.51062018473943
47,13,1,11.421229283014933
47,14,1,10.157511166731517
47,15,1,9.86773133277893
47,16,1,12.101439932982126
47,17,1,9.297054398059846
47,18,1,9.543722800413768
47,19,1,17.19289469718933
47,20,1,18.195327031612397
47,21,1,7.808198098341624
47,22,1,8.721787933508555
47,23,1,9.612192952632904
47,24,1,14.01333508491516
47,25,1,12.627397481600443
47,26,1,12.305474166075388
47,27,1,13.075201833248139
47,28,1,9.887463168303173
47,29,1,12.051738103230795
47,30,1,8.910632014274597
47,31,1,11.501736334959666
47,32,1,10.001865899562835
47,33,1,5.649401466051738
47,34,1,8.572084017594655
47,35,1,9.601565615336101
47,36,1,8.682360784212749
47,37,1,15.735060250759124
47,38,1,15.258820517857869
47,39,1,11.663682814439138
47,40,1,18.56890851656596
47,41,1,17.972054616610208
47,42,1,21.70959913333257
47,43,1,9.552828431129456
47,44,1,23.321858032544455
47,45,1,9.767178452014923
47,46,1,14.820114235083262
47,47,1,9.48574291865031
47,48,1,9.959499231974284
47,49,1,10.867178281148275
47,50,1,14.419513901074728
47,1,4,147.62736804882687
47,2,4,171.5253250837326
47,3,4,158.25926993290582
47,4,4,210.32549553314846
47,5,4,69.35050475200018
47,6,4,79.90675036907196
47,7,4,63.01685933669408
47,8,4,15.636047951380412
47,9,4,163.2462285677592
47,10,4,28.292386734485625
47,11,4,166.4864552974701
47,12,4,116.63491166432699
47,13,4,44.62753696441651
47,14,4,96.93997148275375
47,15,4,103.23510998487473
47,16,4,106.25418408314387
47,17,4,74.10236056645711
47,18,4,103.23705995082855
47,19,4,288.269094701608
47,20,4,74.80032291412354
47,21,4,66.47738123337427
47,22,4,33.75742290019989
47,23,4,240.39395248095195
47,24,4,110.86343188683192
47,25,4,110.82653066714605
47,26,4,79.56209128300348
47,27,4,96.90036568244298
47,28,4,93.24860051870346
47,29,4,117.22621649901072
47,30,4,131.59826681613922
47,31,4,150.50172013044357
47,32,4,123.0604602018992
47,33,4,118.72678506771723
47,34,4,140.90449176629383
47,35,4,267.32258140246074
47,36,4,62.46570089658101
47,37,4,118.09228143294652
47,38,4,138.60480314890543
47,39,4,110.12968311707179
47,40,4,138.84186681906382
47,41,4,209.44761426846188
47,42,4,270.5427907506625
47,43,4,110.19260328610738
47,44,4,71.85571506420771
47,45,4,82.0076298157374
47,46,4,129.74571551879248
47,47,4,87.3695943514506
47,48,4,194.2000518679619
47,49,4,118.33289868434271
47,50,4,122.14034680128097
48,1,0,2.277151914437612
48,2,0,2.102547836303711
48,3,0,2.201216979821523
48,4,0,1.6237827022870381
48,5,0,2.9528613686561584
48,6,0,3.7068800489107767
48,7,0,2.7670567512512205
48,8,0,2.9458126346270244
48,9,0,2.494487913449605
48,10,0,2.7907942175865172
48,11,0,2.9448190689086915
48,12,0,2.33129860162735
48,13,0,2.6576942165692645
48,14,0,3.228983163833618
48,15,0,1.5982102314631144
48,16,0,3.018638102213542
48,17,0,2.8484087665875752
48,18,0,3.2916709303855898
48,19,0,3.408848718802134
48,20,0,1.8779167652130127
48,21,0,2.38903261423111
48,22,0,2.5726234674453736
48,23,0,2.236917285124461
48,24,0,3.439819300174713
48,25,0,2.5922176162401835
48,26,0,4.031894918282827
48,27,0,2.634789033730825
48,28,0,2.7991945505142213
48,29,0,2.0841689467430116
48,30,0,3.8766589840253194
48,31,0,3.9641333699226378
48,32,0,2.0330532987912497
48,33,0,1.9903023362159729
48,34,0,2.2078256487846373
48,35,0,1.9389806469281514
48,36,0,1.8956996162732442
48,37,0,2.5208711504936216
48,38,0,2.706350016593933
48,39,0,3.070341583093007
48,40,0,3.378413716952006
48,41,0,2.762002714474996
48,42,0,2.8282318194707234
48,43,0,5.3121447165807085
48,44,0,2.8157692670822145
48,45,0,3.0175750335057576
48,46,0,2.0351008335749308
48,47,0,3.268141333262126
48,48,0,3.036468815803528
48,49,0,2.919744435946147
48,50,0,2.6080746134122212
48,1,1,18.982514683405558
48,2,1,13.406482283274332
48,3,1,13.510617315769196
48,4,1,9.64189353386561
48,5,1,8.223238281408946
48,6,1,7.532828851540883
48,7,1,6.669050848484039
48,8,1,8.903177682558695
48,9,1,18.983506882190703
48,10,1,10.82223728497823
48,11,1,10.270503715674083
48,12,1,7.826384834448496
48,13,1,14.334744799137116
48,14,1,13.361429234345755
48,15,1,13.77810171842575
48,16,1,8.113882716496786
48,17,1,11.187295798460642
48,18,1,10.615619532267253
48,19,1,24.98627231915792
48,20,1,28.414154581228892
48,21,1,16.66496608654658
48,22,1,7.968754915396373
48,23,1,13.671990716457367
48,24,1,10.342466000715891
48,25,1,16.868628199895223
48,26,1,11.40442639986674
48,27,1,12.318921935558318
48,28,1,23.838470649719238
48,29,1,12.618007683753968
48,30,1,13.980319952964782
48,31,1,22.37979105313619
48,32,1,9.5410445133845
48,33,1,17.217051498095195
48,34,1,8.177688316504161
48,35,1,10.352944366137187
48,36,1,11.601752150058747
48,37,1,13.112614031632742
48,38,1,9.263251499334972
48,39,1,7.97804015080134
48,40,1,7.700513350963592
48,41,1,18.52004063129425
48,42,1,25.166098384062447
48,43,1,17.468528763453165
48,44,1,22.83244901895523
48,45,1,12.070560133457183
48,46,1,32.80426331758499
48,47,1,7.681065448125204
48,48,1,18.263930181662243
48,49,1,25.89114720026652
48,50,1,9.222579316298168
48,1,4,153.93596020142238
48,2,4,99.76046186685562
48,3,4,59.83485678434372
48,4,4,124.47467827002207
48,5,4,346.84260631799697
48,6,4,130.60105591615041
48,7,4,138.26041944821677
48,8,4,177.1507574001948
48,9,4,102.67942818403245
48,10,4,83.22980705102285
48,11,4,159.59458878437678
48,12,4,11.182235316435497
48,13,4,101.527399233977
48,14,4,260.7756241838137
48,15,4,95.9352442185084
48,16,4,133.7467351357142
48,17,4,141.53228436708451
48,18,4,81.83201491435369
48,19,4,320.2798771500587
48,20,4,186.04540413618088
48,21,4,320.551496998469
48,22,4,112.30685135126114
48,23,4,95.4166060646375
48,24,4,183.31817045211793
48,25,4,276.4034032821655
48,26,4,241.12285323143004
48,27,4,24.96010618209839
48,28,4,142.9868393977483
48,29,4,121.27532631556193
48,30,4,95.60262681643168
48,31,4,24.769775080680848
48,32,4,89.67458061774572
48,33,4,116.07916990121205
48,34,4,111.07184498310089
48,35,4,94.13809853394827
48,36,4,103.41190898021063
48,37,4,65.88122689723969
48,38,4,143.37862464984258
48,39,4,78.06278741757075
48,40,4,149.6753402511279
48,41,4,71.21638346910477
48,42,4,147.5968770821889
48,43,4,85.64453754822414
48,44,4,192.95803451538086
48,45,4,161.33066479762394
48,46,4,104.15106589794159
48,47,4,148.8496608654658
48,48,4,92.32792185147603
48,49,4,123.11529956658681
48,50,4,75.97032315333685
49,1,4,199.35054399967194
49,2,4,301.5402789990107
49,3,4,83.15750368436177
49,4,4,123.30200370152791
49,5,4,94.70046141544978
49,6,4,87.5599889834722
49,7,4,136.3636717359225
49,8,4,79.29091118176778
49,9,4,226.29010668595632
49,10,4,181.2847031990687
49,11,4,480.8082206805547
49,12,4,99.44255352020264
49,13,4,84.7670685172081
49,14,4,60.42066813309987
49,15,4,29.643437131245932
49,16,4,105.39610663255056
49,17,4,103.91728573242823
49,18,4,105.71361360152562
49,19,4,196.82471476395924
49,20,4,123.62002993027369
49,21,4,76.52740255196889
49,22,4,10.53598736524582
49,23,4,36.11474663416545
49,24,4,64.39553761879603
49,25,4,76.18098906675975
49,26,4,48.01345273256302
49,27,4,15.556039981047313
49,28,4,39.62341938416163
49,29,4,44.23402696847916
49,30,4,2.674198365211487
49,31,4,51.42476881345113
49,32,4,75.1872734506925
49,33,4,42.8376806139946
49,34,4,114.6023185491562
49,35,4,53.04741231600443
49,36,4,57.473430983225505
49,37,4,64.6017744978269
49,38,4,77.68950261672337
49,39,4,174.04798250198365
49,40,4,153.8453808983167
49,41,4,171.51152654886246
49,42,4,79.24916286468506
49,43,4,89.92681363423665
49,44,4,40.97966906627019
49,45,4,87.11020456552505
49,46,4,84.4644636352857
49,47,4,90.93742833137512
49,48,4,71.10025773445766
49,49,4,158.9383393486341
49,50,4,246.67471086581548
49,1,0,2.4173268993695576
49,2,0,1.9902825832366944
49,3,0,2.1285574515660604
49,4,0,2.2896077473958334
49,5,0,1.6005042354265848
49,6,0,1.708016848564148
49,7,0,2.1407500982284544
49,8,0,2.1813203851381937
49,9,0,1.8338222980499268
49,10,0,1.521602181593577
49,11,0,1.699585783481598
49,12,0,2.337074065208435
49,13,0,2.086443050702413
49,14,0,2.1310778697331747
49,15,0,2.1797104358673094
49,16,0,2.212242515881856
49,17,0,2.1044394532839457
49,18,0,2.5599377671877543
49,19,0,1.1357826670010884
49,20,0,1.1175909161567688
49,21,0,1.1703291853268942
49,22,0,1.3497694492340089
49,23,0,2.083658250172933
49,24,0,1.7113024830818175
49,25,0,2.196436333656311
49,26,0,1.906564434369405
49,27,0,1.9933433850606284
49,28,0,2.365828065077464
49,29,0,1.2643457174301147
49,30,0,1.3663280169169107
49,31,0,1.3398766001065572
49,32,0,1.7265570362408955
49,33,0,1.66910666624705
49,34,0,1.9066928466161093
49,35,0,2.040592098236084
49,36,0,2.5961399634679156
49,37,0,2.1915727655092874
49,38,0,3.1557965993881227
49,39,0,1.2031365672747294
49,40,0,1.2750938336054485
49,41,0,1.9233646313349406
49,42,0,1.7527547359466553
49,43,0,1.5165126005808511
49,44,0,2.062864883740743
49,45,0,2.0760886828104654
49,46,0,2.989194118976593
49,47,0,2.618111217021942
49,48,0,2.2524044513702393
49,49,0,1.4797515312830607
49,50,0,1.0060911814371745
49,1,1,3.8656720678011576
49,2,1,5.396607748667399
49,3,1,12.85694283246994
49,4,1,29.84909296433131
49,5,1,20.158064182599386
49,6,1,17.86146188179652
49,7,1,12.048762464523316
49,8,1,7.7207106669743855
49,9,1,11.104682850837708
49,10,1,7.077559566497802
49,11,1,6.7198499639829
49,12,1,8.062298635641733
49,13,1,11.45592520236969
49,14,1,10.563498950004577
49,15,1,8.372171449661256
49,16,1,13.863548715909323
49,17,1,8.487547250588735
49,18,1,5.875375382105509
49,19,1,12.481832166512808
49,20,1,14.224899915854136
49,21,1,9.827666119734447
49,22,1,10.722119748592377
49,23,1,10.920806316534678
49,24,1,13.50097826719284
49,25,1,8.887899696826935
49,26,1,6.22206076780955
49,27,1,8.038165549437204
49,28,1,11.791608579953511
49,29,1,11.067579233646393
49,30,1,11.655660700798034
49,31,1,8.156832953294119
49,32,1,10.403014715512594
49,33,1,22.527690585454305
