"irep","net","h_search","trueh","level","num_dtrees","num_mincyclesize3","gamma","ngraphs","min_nethw","atleastonehashmatch","min_treehw","max_ndisplayed","mean_ndisplayed","relativell"
55,"g1-sg","0",1,"1","2","0","small",5,2,FALSE,2,1,0.2,0.354555621804042
55,"g1-sg","1",1,"1","2","0","small",5,2,FALSE,2,1,0.6,5.54624983467292
55,"g1-sg","2",1,"1","2","0","small",5,4,FALSE,2,1,1,7.42060135939892
55,"g2-l1-c33","0",2,"1","1","2","large",5,4,FALSE,0,1,0.2,1.0510882411075
55,"g2-l1-c33","1",2,"1","1","2","large",5,4,FALSE,0,1,1,6.38209912366451
55,"g2-l1-c33","2",2,"1","1","2","large",5,8,FALSE,0,1,0.8,11.7871653280585
55,"g2-l1-c43","0",2,"1","2","1","large",5,4,FALSE,0,1,0.4,-11.9984469063647
55,"g2-l1-c43","1",2,"1","2","1","large",5,2,FALSE,0,2,1.4,1.13845065002484
55,"g2-l1-c43","2",2,"1","2","1","large",5,4,FALSE,0,2,1.2,2.64474900622383
55,"g2-l1-c44","0",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-41.3795438508281
55,"g2-l1-c44","1",2,"1","4","0","large",5,2,FALSE,0,2,1.4,-7.10360158658946
55,"g2-l1-c44","2",2,"1","4","0","large",5,2,FALSE,0,2,1.6,6.51881234687221
55,"g2-l1-c45","0",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-264.196261385545
55,"g2-l1-c45","1",2,"1","4","0","large",5,2,FALSE,0,1,0.6,-18.9377950893113
55,"g2-l1-c45","2",2,"1","4","0","large",5,0,TRUE,0,2,1.6,4.05450102101687
55,"g2-l2-g33","0",2,"2","2","2","large",5,4,FALSE,0,1,0.4,-16.2096486649679
55,"g2-l2-g33","1",2,"2","2","2","large",5,2,FALSE,0,2,1.6,2.35907673227053
55,"g2-l2-g33","2",2,"2","2","2","large",5,2,FALSE,0,2,1.6,5.00567912082656
55,"g2-l2-g46","0",2,"2","4","0","large",5,10,FALSE,6,0,0,-2324.3071782369
55,"g2-l2-g46","1",2,"2","4","0","large",5,2,FALSE,0,1,0.6,-8.66410828611782
55,"g2-l2-g46","2",2,"2","4","0","large",5,0,TRUE,0,2,1.4,3.37493760920698
55,"g2-l2-n04","0",2,"2","3","0","large",5,8,FALSE,2,0,0,-466.799072135801
55,"g2-l2-n04","1",2,"2","3","0","large",5,2,FALSE,2,1,0.6,-1.78845085313814
55,"g2-l2-n04","2",2,"2","3","0","large",5,6,FALSE,2,1,1,9.03158169807445
55,"g2-l2-n44","0",2,"2","4","0","large",5,4,FALSE,0,1,0.4,-182.660634557776
55,"g2-l2-n44","1",2,"2","4","0","large",5,4,FALSE,0,1,1,-10.6912013824736
55,"g2-l2-n44","2",2,"2","4","0","large",5,8,FALSE,2,0,0,4.984873246529
55,"g2-l2-n46","0",2,"2","4","0","large",5,10,FALSE,4,0,0,-2432.13783964811
55,"g2-l2-n46","1",2,"2","4","0","large",5,2,FALSE,0,2,0.8,-14.4461705090389
55,"g2-l2-n46","2",2,"2","4","0","large",5,0,TRUE,0,2,1.6,7.82336874180103
55,"g3-l3-c54","0",3,"3","6","0","large",5,12,FALSE,2,0,0,-2001.53879803339
55,"g3-l3-c54","1",3,"3","6","0","large",5,8,FALSE,2,0,0,-538.002330448173
55,"g3-l3-c54","3",3,"3","6","0","large",5,2,FALSE,2,2,2,3.72158356676569
55,"g3-ntc","0",3,"3","4","1","large",5,12,FALSE,4,0,0,-1253.99145160511
55,"g3-ntc","1",3,"3","4","1","large",5,6,FALSE,0,2,0.8,-67.8502987961109
55,"g3-ntc","3",3,"3","4","1","large",5,2,FALSE,2,3,1.8,3.60759116065163
55,"g3-tc","0",3,"3","6","2","large",5,6,FALSE,2,1,0.4,-220.303925159638
55,"g3-tc","1",3,"3","6","2","large",5,4,FALSE,2,1,1,-23.3350186673451
55,"g3-tc","3",3,"3","6","2","large",5,8,FALSE,2,2,1.2,6.55933085000105
55,"g4-l4-c34","0",4,"4","10","1","large",5,14,FALSE,2,0,0,-2178.26247790002
55,"g4-l4-c34","1",4,"4","10","1","large",5,10,FALSE,2,0,0,-779.656160336074
55,"g4-l4-c34","4",4,"4","10","1","large",5,4,FALSE,2,2,2,8.78440873524063
55,"g4-lg","0",4,"4","8","2","large",5,14,FALSE,2,1,0.2,-1480.71623911637
55,"g4-lg","1",4,"4","8","2","large",5,6,FALSE,4,1,0.6,-13.6527465672336
55,"g4-lg","4",4,"4","8","2","large",5,14,FALSE,2,2,1.4,8.67150676840129
55,"g4-sg","0",4,"4","8","2","small",5,12,FALSE,0,1,0.4,-86.1829546736791
55,"g4-sg","1",4,"4","8","2","small",5,6,FALSE,0,1,1,-14.5630756715284
55,"g4-sg","4",4,"4","8","2","small",5,10,FALSE,0,2,1.2,2.45887078442627
56,"g1-l1-c3","0",1,"1","1","1","large",5,2,FALSE,0,1,0.2,1.12423655433056
56,"g1-l1-c3","1",1,"1","1","1","large",5,4,FALSE,0,1,0.8,8.80232742751179
56,"g1-l1-c3","2",1,"1","1","1","large",5,6,FALSE,0,1,0.8,12.0249543694965
56,"g1-lg","0",1,"1","2","0","large",5,2,FALSE,0,1,0.4,-6.88133843110405
56,"g1-lg","1",1,"1","2","0","large",5,0,TRUE,0,2,1.6,3.08575392021431
56,"g1-lg","2",1,"1","2","0","large",5,2,FALSE,0,2,2,7.57480949799494
56,"g1-sg","0",1,"1","2","0","small",5,2,FALSE,2,1,0.2,0.690401950875859
56,"g1-sg","1",1,"1","2","0","small",5,4,FALSE,2,1,0.8,5.95334215921348
56,"g1-sg","2",1,"1","2","0","small",5,8,FALSE,2,1,0.2,10.5677982833687
56,"g2-l1-c33","0",2,"1","1","2","large",5,4,FALSE,0,1,0.2,1.82527179428181
56,"g2-l1-c33","1",2,"1","1","2","large",5,4,FALSE,0,1,0.8,9.69367434379671
56,"g2-l1-c33","2",2,"1","1","2","large",5,6,FALSE,2,0,0,13.137390496798
56,"g2-l1-c43","0",2,"1","2","1","large",5,4,FALSE,0,1,0.4,-11.9256162514278
56,"g2-l1-c43","1",2,"1","2","1","large",5,2,FALSE,0,2,1.6,4.82257777445933
56,"g2-l1-c43","2",2,"1","2","1","large",5,4,FALSE,0,2,1,6.32794222088104
56,"g2-l1-c44","0",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-28.6564598839851
56,"g2-l1-c44","1",2,"1","4","0","large",5,2,FALSE,0,2,1.6,-4.54675337361914
56,"g2-l1-c44","2",2,"1","4","0","large",5,6,FALSE,0,1,0.4,5.87473898639078
56,"g2-l1-c45","0",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-279.58112485738
56,"g2-l1-c45","1",2,"1","4","0","large",5,2,FALSE,0,1,0.6,-30.7245594246992
56,"g2-l1-c45","2",2,"1","4","0","large",5,0,TRUE,0,2,1.6,1.29358176155377
56,"g2-l2-g33","0",2,"2","2","2","large",5,4,FALSE,0,1,0.4,-8.58559014835525
56,"g2-l2-g33","1",2,"2","2","2","large",5,2,FALSE,0,2,1.4,3.5944927079028
56,"g2-l2-g33","2",2,"2","2","2","large",5,6,FALSE,2,0,0,13.4642103823258
56,"g2-l2-g46","0",2,"2","4","0","large",5,10,FALSE,6,0,0,-2325.34713825067
56,"g2-l2-g46","1",2,"2","4","0","large",5,2,FALSE,0,1,0.6,-32.1075951168127
56,"g2-l2-g46","2",2,"2","4","0","large",5,0,TRUE,0,2,1.4,3.26863372495266
56,"g2-l2-n04","0",2,"2","3","0","large",5,8,FALSE,2,0,0,-471.568642495794
56,"g2-l2-n04","1",2,"2","3","0","large",5,2,FALSE,2,1,0.6,1.51612149821551
56,"g2-l2-n04","2",2,"2","3","0","large",5,8,FALSE,2,1,1,3.31538060134364
56,"g2-l2-n44","0",2,"2","4","0","large",5,4,FALSE,0,1,0.4,-190.853972883406
56,"g2-l2-n44","1",2,"2","4","0","large",5,4,FALSE,0,2,1.2,-10.7638683373595
56,"g2-l2-n44","2",2,"2","4","0","large",5,6,FALSE,0,1,0.8,2.98381857244285
56,"g2-l2-n46","0",2,"2","4","0","large",5,10,FALSE,4,0,0,-2415.80791336857
56,"g2-l2-n46","1",2,"2","4","0","large",5,2,FALSE,0,2,0.4,-23.430858690009
56,"g2-l2-n46","2",2,"2","4","0","large",5,0,TRUE,0,2,0.8,3.90152927242464
56,"g3-l3-c54","0",3,"3","6","0","large",5,10,FALSE,2,0,0,-2147.78918101345
56,"g3-l3-c54","1",3,"3","6","0","large",5,8,FALSE,4,0,0,-569.976671085431
56,"g3-l3-c54","3",3,"3","6","0","large",5,4,FALSE,0,2,2,6.2734943561806
56,"g3-ntc","0",3,"3","4","1","large",5,12,FALSE,4,0,0,-1911.88436541089
56,"g3-ntc","1",3,"3","4","1","large",5,6,FALSE,0,2,0.8,-131.754160090679
56,"g3-ntc","3",3,"3","4","1","large",5,6,FALSE,0,3,2.2,4.92776628101511
56,"g3-tc","0",3,"3","6","2","large",5,6,FALSE,2,1,0.4,-242.82062878427
56,"g3-tc","1",3,"3","6","2","large",5,4,FALSE,2,2,1.2,-14.7193283152196
56,"g3-tc","3",3,"3","6","2","large",5,8,FALSE,0,2,0.6,4.62434874795968
56,"g4-l4-c34","0",4,"4","10","1","large",5,14,FALSE,2,0,0,-2188.71044684811
56,"g4-l4-c34","1",4,"4","10","1","large",5,10,FALSE,2,0,0,-723.668940329774
56,"g4-l4-c34","4",4,"4","10","1","large",5,8,FALSE,0,2,2,3.16741334346073
56,"g4-lg","0",4,"4","8","2","large",5,14,FALSE,2,1,0.2,-1515.99532700282
56,"g4-lg","1",4,"4","8","2","large",5,6,FALSE,4,1,0.6,-32.0327027483004
56,"g4-lg","4",4,"4","8","2","large",5,10,FALSE,2,2,1.4,9.86418764876762
56,"g4-sg","0",4,"4","8","2","small",5,12,FALSE,0,1,0.4,-75.5520404671589
56,"g4-sg","1",4,"4","8","2","small",5,6,FALSE,0,1,1,-7.23182326686248
56,"g4-sg","4",4,"4","8","2","small",5,12,FALSE,0,2,1.6,8.56885738992135
57,"g1-l1-c3","0",1,"1","1","1","large",5,2,FALSE,0,1,0.2,1.32955768718749
57,"g1-l1-c3","1",1,"1","1","1","large",5,2,FALSE,0,1,1,4.34162886383423
57,"g1-l1-c3","2",1,"1","1","1","large",5,10,FALSE,2,0,0,6.6824621056487
57,"g1-lg","0",1,"1","2","0","large",5,2,FALSE,0,1,0.4,-13.5712025407639
57,"g1-lg","1",1,"1","2","0","large",5,0,TRUE,0,2,1.6,2.25374253801109
57,"g1-lg","2",1,"1","2","0","large",5,2,FALSE,0,2,2,6.35145579008511
57,"g1-sg","0",1,"1","2","0","small",5,2,FALSE,2,1,0.2,-4.47408116877657
57,"g1-sg","1",1,"1","2","0","small",5,0,TRUE,0,2,1.6,4.92340512953654
57,"g1-sg","2",1,"1","2","0","small",5,4,FALSE,0,1,0.8,10.1718896860556
57,"g2-l1-c33","0",2,"1","1","2","large",5,4,FALSE,0,1,0.2,1.5636327462539
57,"g2-l1-c33","1",2,"1","1","2","large",5,6,FALSE,0,1,1,3.24638749297412
57,"g2-l1-c33","2",2,"1","1","2","large",5,8,FALSE,0,1,0.8,4.57295619375897
57,"g2-l1-c43","0",2,"1","2","1","large",5,4,FALSE,0,1,0.4,-17.5261408785055
57,"g2-l1-c43","1",2,"1","2","1","large",5,2,FALSE,0,2,1.6,1.96288790562784
57,"g2-l1-c43","2",2,"1","2","1","large",5,4,FALSE,0,2,0.8,3.19695036359916
57,"g2-l1-c44","0",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-25.4579596624904
57,"g2-l1-c44","1",2,"1","4","0","large",5,2,FALSE,0,1,0.6,-7.0457266907003
57,"g2-l1-c44","2",2,"1","4","0","large",5,2,FALSE,0,2,1.4,8.22332487127492
57,"g2-l1-c45","0",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-276.155276581463
57,"g2-l1-c45","1",2,"1","4","0","large",5,2,FALSE,0,1,0.6,-13.6668341064858
57,"g2-l1-c45","2",2,"1","4","0","large",5,0,TRUE,0,2,1.2,6.35192379589381
57,"g2-l2-g33","0",2,"2","2","2","large",5,4,FALSE,0,1,0.4,-7.12267683851377
57,"g2-l2-g33","1",2,"2","2","2","large",5,2,FALSE,0,2,1.6,3.24899185962344
57,"g2-l2-g33","2",2,"2","2","2","large",5,4,FALSE,0,2,1.6,10.3434834692549
57,"g2-l2-g46","0",2,"2","4","0","large",5,10,FALSE,6,0,0,-2421.42833921543
57,"g2-l2-g46","1",2,"2","4","0","large",5,2,FALSE,0,1,0.6,-24.5256887788473
57,"g2-l2-g46","2",2,"2","4","0","large",5,0,TRUE,0,2,1.6,2.94559068444942
57,"g2-l2-n04","0",2,"2","3","0","large",5,8,FALSE,2,0,0,-511.810046464584
57,"g2-l2-n04","1",2,"2","3","0","large",5,2,FALSE,2,1,0.6,-1.46073850667554
57,"g2-l2-n04","2",2,"2","3","0","large",5,6,FALSE,0,1,1,3.69292633048861
57,"g2-l2-n44","0",2,"2","4","0","large",5,4,FALSE,0,1,0.4,-208.733056706155
57,"g2-l2-n44","1",2,"2","4","0","large",5,4,FALSE,0,1,0.6,-2.4302036661451
57,"g2-l2-n44","2",2,"2","4","0","large",5,6,FALSE,0,1,0.6,2.62899891122963
57,"g2-l2-n46","0",2,"2","4","0","large",5,10,FALSE,4,0,0,-2596.78794002425
57,"g2-l2-n46","1",2,"2","4","0","large",5,2,FALSE,0,2,0.8,-13.2083309937649
57,"g2-l2-n46","2",2,"2","4","0","large",5,0,TRUE,0,2,1.6,1.68868503373285
57,"g3-l3-c54","0",3,"3","6","0","large",5,10,FALSE,2,0,0,-2086.91496612939
57,"g3-l3-c54","1",3,"3","6","0","large",5,8,FALSE,4,0,0,-542.148297892265
57,"g3-l3-c54","3",3,"3","6","0","large",5,2,FALSE,2,2,1.8,2.43131996078735
57,"g3-ntc","0",3,"3","4","1","large",5,12,FALSE,4,0,0,-2087.55827667873
57,"g3-ntc","1",3,"3","4","1","large",5,6,FALSE,0,2,0.8,-133.312338827814
57,"g3-ntc","3",3,"3","4","1","large",5,4,FALSE,0,2,1.8,2.84195826098298
57,"g3-tc","0",3,"3","6","2","large",5,6,FALSE,2,1,0.4,-254.382887077538
57,"g3-tc","1",3,"3","6","2","large",5,4,FALSE,2,1,1,0.746457458653865
57,"g3-tc","3",3,"3","6","2","large",5,8,FALSE,2,0,0,9.07952010961664
57,"g4-l4-c34","0",4,"4","10","1","large",5,14,FALSE,2,0,0,-2258.67848386313
57,"g4-l4-c34","1",4,"4","10","1","large",5,10,FALSE,2,0,0,-776.179426357776
57,"g4-l4-c34","4",4,"4","10","1","large",5,8,FALSE,2,2,2,1.8975410952653
57,"g4-lg","0",4,"4","8","2","large",5,14,FALSE,2,1,0.2,-1614.84970667798
57,"g4-lg","1",4,"4","8","2","large",5,6,FALSE,4,1,0.6,-21.8663392522605
57,"g4-lg","4",4,"4","8","2","large",5,18,FALSE,4,0,0,19.7998692707542
57,"g4-sg","0",4,"4","8","2","small",5,12,FALSE,0,1,0.2,-106.422475636668
57,"g4-sg","1",4,"4","8","2","small",5,6,FALSE,0,1,1,-9.28388584251471
57,"g4-sg","4",4,"4","8","2","small",5,12,FALSE,0,2,0.6,6.69487106820801
58,"g1-l1-c3","0",1,"1","1","1","large",5,2,FALSE,0,1,0.2,4.29737860921189
58,"g1-l1-c3","1",1,"1","1","1","large",5,4,FALSE,0,1,0.8,9.59508715412971
58,"g1-l1-c3","2",1,"1","1","1","large",5,6,FALSE,0,1,0.4,14.1893876899891
58,"g1-lg","0",1,"1","2","0","large",5,2,FALSE,0,1,0.4,-20.7754241068317
58,"g1-lg","1",1,"1","2","0","large",5,0,TRUE,0,2,1.6,5.33203491943328
58,"g1-lg","2",1,"1","2","0","large",5,8,FALSE,0,1,1,8.96999401467212
58,"g1-sg","0",1,"1","2","0","small",5,2,FALSE,2,1,0.2,0.636679027434047
58,"g1-sg","1",1,"1","2","0","small",5,2,FALSE,2,1,1,4.11471970181279
58,"g1-sg","2",1,"1","2","0","small",5,4,FALSE,2,1,1,6.67206399939998
58,"g2-l1-c33","0",2,"1","1","2","large",5,4,FALSE,0,1,0.2,1.58936123847317
58,"g2-l1-c33","1",2,"1","1","2","large",5,6,FALSE,0,1,1,4.69804538705043
58,"g2-l1-c33","2",2,"1","1","2","large",5,10,FALSE,0,1,1,6.79505001356133
58,"g2-l1-c43","0",2,"1","2","1","large",5,4,FALSE,0,1,0.4,-3.66443320092492
58,"g2-l1-c43","1",2,"1","2","1","large",5,8,FALSE,0,1,1,8.17676476451512
58,"g2-l1-c43","2",2,"1","2","1","large",5,10,FALSE,0,1,1,13.4130466586948
58,"g2-l1-c44","0",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-11.796099041095
58,"g2-l1-c44","1",2,"1","4","0","large",5,2,FALSE,0,2,1.2,0.830547504217272
58,"g2-l1-c44","2",2,"1","4","0","large",5,6,FALSE,0,1,0.2,10.1378725424738
58,"g2-l1-c45","0",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-325.149911952157
58,"g2-l1-c45","1",2,"1","4","0","large",5,2,FALSE,0,1,0.6,-13.9225214976725
58,"g2-l1-c45","2",2,"1","4","0","large",5,0,TRUE,0,2,2,1.81458650315449
58,"g2-l2-g33","0",2,"2","2","2","large",5,4,FALSE,0,1,0.4,-24.4313709701921
58,"g2-l2-g33","1",2,"2","2","2","large",5,2,FALSE,0,2,1.6,2.96220129859468
58,"g2-l2-g33","2",2,"2","2","2","large",5,2,FALSE,0,2,1.6,8.78227335382353
58,"g2-l2-g46","0",2,"2","4","0","large",5,10,FALSE,6,0,0,-2248.52179223207
58,"g2-l2-g46","1",2,"2","4","0","large",5,2,FALSE,0,1,0.6,-27.594571583348
58,"g2-l2-g46","2",2,"2","4","0","large",5,0,TRUE,0,2,1.6,4.00289658647988
58,"g2-l2-n04","0",2,"2","3","0","large",5,8,FALSE,2,0,0,-453.476394913354
58,"g2-l2-n04","1",2,"2","3","0","large",5,2,FALSE,2,1,0.6,-4.06127747860839
58,"g2-l2-n04","2",2,"2","3","0","large",5,6,FALSE,0,1,1,2.49442645731903
58,"g2-l2-n44","0",2,"2","4","0","large",5,4,FALSE,0,1,0.4,-233.545436569388
58,"g2-l2-n44","1",2,"2","4","0","large",5,4,FALSE,0,1,1,-8.39892508727043
58,"g2-l2-n44","2",2,"2","4","0","large",5,8,FALSE,0,1,0.4,8.53703253228138
58,"g2-l2-n46","0",2,"2","4","0","large",5,10,FALSE,4,0,0,-2566.8398375541
58,"g2-l2-n46","1",2,"2","4","0","large",5,2,FALSE,0,2,0.8,-12.2639762782347
58,"g2-l2-n46","2",2,"2","4","0","large",5,0,TRUE,0,2,2,3.07881081485882
58,"g3-l3-c54","0",3,"3","6","0","large",5,10,FALSE,2,0,0,-2152.36034535313
58,"g3-l3-c54","1",3,"3","6","0","large",5,8,FALSE,4,0,0,-632.256663277712
58,"g3-l3-c54","3",3,"3","6","0","large",5,2,FALSE,0,2,2,1.10698145149379
58,"g3-ntc","0",3,"3","4","1","large",5,12,FALSE,4,0,0,-1965.71218712564
58,"g3-ntc","1",3,"3","4","1","large",5,6,FALSE,0,2,0.8,-100.609391127877
58,"g3-ntc","3",3,"3","4","1","large",5,4,FALSE,2,2,1.8,5.31300915727008
58,"g3-tc","0",3,"3","6","2","large",5,6,FALSE,2,1,0.4,-171.074996583198
58,"g3-tc","1",3,"3","6","2","large",5,4,FALSE,2,2,1.2,-4.64022824060237
58,"g3-tc","3",3,"3","6","2","large",5,8,FALSE,2,2,1.6,3.63093734588342
58,"g4-l4-c34","0",4,"4","10","1","large",5,14,FALSE,2,0,0,-2324.44063310448
58,"g4-l4-c34","1",4,"4","10","1","large",5,10,FALSE,2,0,0,-714.540559058947
58,"g4-l4-c34","4",4,"4","10","1","large",5,6,FALSE,2,2,1.8,5.26210341932594
58,"g4-lg","0",4,"4","8","2","large",5,14,FALSE,2,1,0.2,-1522.86481813662
58,"g4-lg","1",4,"4","8","2","large",5,6,FALSE,4,1,0.6,-22.465807472259
58,"g4-lg","4",4,"4","8","2","large",5,8,FALSE,2,2,1.6,7.7637382007244
58,"g4-sg","0",4,"4","8","2","small",5,12,FALSE,0,1,0.2,-108.844554136624
58,"g4-sg","1",4,"4","8","2","small",5,6,FALSE,0,1,1,-14.1413024871014
58,"g4-sg","4",4,"4","8","2","small",5,10,FALSE,0,2,1.2,8.73883587314639
59,"g1-l1-c3","0",1,"1","1","1","large",5,2,FALSE,0,1,0.2,1.60245553863458
59,"g1-l1-c3","1",1,"1","1","1","large",5,4,FALSE,0,1,1,4.33005355666021
59,"g1-l1-c3","2",1,"1","1","1","large",5,6,FALSE,0,1,0.4,6.03086479564227
59,"g1-lg","0",1,"1","2","0","large",5,2,FALSE,0,1,0.4,-24.0152194504643
59,"g1-lg","1",1,"1","2","0","large",5,0,TRUE,0,2,1.6,5.15700354391338
59,"g1-lg","2",1,"1","2","0","large",5,2,FALSE,0,2,1.6,16.7174963263796
59,"g1-sg","0",1,"1","2","0","small",5,2,FALSE,2,1,0.2,0.553871730606886
59,"g1-sg","1",1,"1","2","0","small",5,2,FALSE,2,1,0.8,3.14978891389421
59,"g1-sg","2",1,"1","2","0","small",5,6,FALSE,2,1,0.4,5.72121268580291
59,"g2-l1-c33","0",2,"1","1","2","large",5,4,FALSE,0,1,0.2,2.91642604706481
59,"g2-l1-c33","1",2,"1","1","2","large",5,4,FALSE,0,1,0.8,9.70676807699467
59,"g2-l1-c33","2",2,"1","1","2","large",5,6,FALSE,0,1,0.2,13.9704454989117
59,"g2-l1-c43","0",2,"1","2","1","large",5,4,FALSE,0,1,0.4,-14.6627318190528
59,"g2-l1-c43","1",2,"1","2","1","large",5,2,FALSE,0,2,1.6,0.882489121056842
59,"g2-l1-c43","2",2,"1","2","1","large",5,2,FALSE,0,2,1.6,2.27866854676567
59,"g2-l1-c44","0",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-43.8909583459883
59,"g2-l1-c44","1",2,"1","4","0","large",5,2,FALSE,0,2,1.6,-11.596872202748
59,"g2-l1-c44","2",2,"1","4","0","large",5,2,FALSE,0,2,1.4,2.4239330984048
59,"g2-l1-c45","0",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-296.506022694489
59,"g2-l1-c45","1",2,"1","4","0","large",5,2,FALSE,0,1,0.6,-8.67972484702535
59,"g2-l1-c45","2",2,"1","4","0","large",5,0,TRUE,0,2,1.8,3.52407410046728
59,"g2-l2-g33","0",2,"2","2","2","large",5,4,FALSE,0,1,0.4,-2.29812031069608
59,"g2-l2-g33","1",2,"2","2","2","large",5,6,FALSE,0,1,1,2.70559839625734
59,"g2-l2-g33","2",2,"2","2","2","large",5,6,FALSE,0,2,2,6.32245258050156
59,"g2-l2-g46","0",2,"2","4","0","large",5,10,FALSE,6,0,0,-2270.70527181825
59,"g2-l2-g46","1",2,"2","4","0","large",5,2,FALSE,0,1,0.6,-7.75140267825362
59,"g2-l2-g46","2",2,"2","4","0","large",5,0,TRUE,0,2,1.6,2.28287925802277
59,"g2-l2-n04","0",2,"2","3","0","large",5,8,FALSE,2,0,0,-415.280355473462
59,"g2-l2-n04","1",2,"2","3","0","large",5,2,FALSE,2,1,0.6,0.0115079068466848
59,"g2-l2-n04","2",2,"2","3","0","large",5,6,FALSE,0,1,1,9.57294380130376
59,"g2-l2-n44","0",2,"2","4","0","large",5,4,FALSE,0,1,0.4,-276.038792077019
59,"g2-l2-n44","1",2,"2","4","0","large",5,4,FALSE,0,2,1.2,-30.2303965718639
59,"g2-l2-n44","2",2,"2","4","0","large",5,2,FALSE,2,1,0.4,6.73983488941728
59,"g2-l2-n46","0",2,"2","4","0","large",5,10,FALSE,4,0,0,-2382.67956153429
59,"g2-l2-n46","1",2,"2","4","0","large",5,2,FALSE,0,2,0.8,-8.62527227225901
59,"g2-l2-n46","2",2,"2","4","0","large",5,0,TRUE,0,2,1.6,3.43976250807782
59,"g3-l3-c54","0",3,"3","6","0","large",5,10,FALSE,2,0,0,-2090.90282217915
59,"g3-l3-c54","1",3,"3","6","0","large",5,8,FALSE,2,0,0,-622.051764215244
59,"g3-l3-c54","3",3,"3","6","0","large",5,4,FALSE,2,2,2,4.43202428951778
59,"g3-ntc","0",3,"3","4","1","large",5,12,FALSE,4,0,0,-1920.55683017889
59,"g3-ntc","1",3,"3","4","1","large",5,6,FALSE,0,2,0.8,-94.3604095533844
59,"g3-ntc","3",3,"3","4","1","large",5,10,FALSE,0,3,2.6,6.87609258867082
59,"g3-tc","0",3,"3","6","2","large",5,6,FALSE,2,1,0.4,-270.044866573283
59,"g3-tc","1",3,"3","6","2","large",5,4,FALSE,2,2,1.2,-11.5620908958623
59,"g3-tc","3",3,"3","6","2","large",5,6,FALSE,0,3,1.6,3.90450957759251
59,"g4-l4-c34","0",4,"4","10","1","large",5,14,FALSE,2,0,0,-2304.41738090669
59,"g4-l4-c34","1",4,"4","10","1","large",5,10,FALSE,2,0,0,-819.004320087397
59,"g4-l4-c34","4",4,"4","10","1","large",5,8,FALSE,0,4,2.4,1.45932359393101
59,"g4-lg","0",4,"4","8","2","large",5,14,FALSE,2,1,0.2,-1652.11552210543
59,"g4-lg","1",4,"4","8","2","large",5,6,FALSE,4,1,0.6,-36.6284170761645
59,"g4-lg","4",4,"4","8","2","large",5,4,FALSE,2,2,1.6,9.84745589529079
59,"g4-sg","0",4,"4","8","2","small",5,12,FALSE,0,1,0.4,-70.8698333270826
59,"g4-sg","1",4,"4","8","2","small",5,8,FALSE,0,1,0.6,-25.7042265367971
59,"g4-sg","4",4,"4","8","2","small",5,12,FALSE,0,2,1.2,8.78069494153166
60,"g1-l1-c3","0",1,"1","1","1","large",5,2,FALSE,0,1,0.2,1.01038459628407
60,"g1-l1-c3","1",1,"1","1","1","large",5,2,FALSE,0,1,1,3.74965049169904
60,"g1-l1-c3","2",1,"1","1","1","large",5,4,FALSE,0,1,1,4.96505482694394
60,"g1-lg","0",1,"1","2","0","large",5,2,FALSE,0,1,0.4,-11.1908642173839
60,"g1-lg","1",1,"1","2","0","large",5,0,TRUE,0,2,1.6,2.83758260290578
60,"g1-lg","2",1,"1","2","0","large",5,2,FALSE,0,2,1.6,5.46764276510867
60,"g1-sg","0",1,"1","2","0","small",5,2,FALSE,2,1,0.2,0.210819994907542
60,"g1-sg","1",1,"1","2","0","small",5,4,FALSE,2,1,1,3.98340104904219
60,"g1-sg","2",1,"1","2","0","small",5,6,FALSE,2,1,1,5.78226337695301
60,"g2-l1-c33","0",2,"1","1","2","large",5,4,FALSE,0,1,0.2,1.7376253642184
60,"g2-l1-c33","1",2,"1","1","2","large",5,4,FALSE,0,1,0.8,5.11453061545375
60,"g2-l1-c33","2",2,"1","1","2","large",5,6,FALSE,2,0,0,7.11488326943102
60,"g2-l1-c43","0",2,"1","2","1","large",5,4,FALSE,0,1,0.4,-9.86619547541754
60,"g2-l1-c43","1",2,"1","2","1","large",5,2,FALSE,0,2,1.6,1.68081493619724
60,"g2-l1-c43","2",2,"1","2","1","large",5,6,FALSE,0,2,1.4,4.25863563368163
60,"g2-l1-c44","0",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-25.4161902964978
60,"g2-l1-c44","1",2,"1","4","0","large",5,2,FALSE,0,1,0.6,-6.11074841556899
60,"g2-l1-c44","2",2,"1","4","0","large",5,2,FALSE,0,2,1,2.16299417692691
60,"g2-l1-c45","0",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-309.464641548082
60,"g2-l1-c45","1",2,"1","4","0","large",5,2,FALSE,0,1,0.6,-6.63282347708733
60,"g2-l1-c45","2",2,"1","4","0","large",5,0,TRUE,0,2,1.4,5.42932253258335
