"irep","net","h_search","trueh","level","num_dtrees","num_mincyclesize3","gamma","ngraphs","min_nethw","atleastonehashmatch","min_treehw","max_ndisplayed","mean_ndisplayed","relativell"
3,"g4-sg","4",4,"4","8","2","small",2473,0,FALSE,0,2,0.818439142741609,8.11875901832433
4,"g1-l1-c3","0",1,"1","1","1","large",5,2,FALSE,0,1,0.2,1.71132304751366
4,"g1-l1-c3","1",1,"1","1","1","large",121,0,TRUE,0,2,0.942148760330578,7.14304526171688
4,"g1-l1-c3","2",1,"1","1","1","large",2399,2,FALSE,0,2,0.945810754481034,10.1468963630836
4,"g1-lg","0",1,"1","2","0","large",5,2,FALSE,0,1,0.4,-35.9014588524827
4,"g1-lg","1",1,"1","2","0","large",9,0,TRUE,0,2,1.33333333333333,2.91382019468901
4,"g1-lg","2",1,"1","2","0","large",735,2,FALSE,0,2,1.23809523809524,7.98408538190452
4,"g1-sg","0",1,"1","2","0","small",5,2,FALSE,2,1,0.2,0.473310597418849
4,"g1-sg","1",1,"1","2","0","small",124,0,TRUE,0,2,0.943548387096774,1.9203410997328
4,"g1-sg","2",1,"1","2","0","small",2229,2,FALSE,0,2,0.882009869896815,2.58292712943421
4,"g2-l1-c33","0",2,"1","1","2","large",5,4,FALSE,0,1,0.2,4.61974128869892
4,"g2-l1-c33","1",2,"1","1","2","large",123,2,FALSE,0,2,0.983739837398374,10.4083175583884
4,"g2-l1-c33","2",2,"1","1","2","large",1952,4,FALSE,0,2,0.870389344262295,15.0792573151131
4,"g2-l1-c43","0",2,"1","2","1","large",5,4,FALSE,0,1,0.4,-14.5524443065426
4,"g2-l1-c43","1",2,"1","2","1","large",9,2,FALSE,0,2,1.33333333333333,7.64524734558643
4,"g2-l1-c43","2",2,"1","2","1","large",564,0,TRUE,0,2,1.29609929078014,16.0336783063518
4,"g2-l1-c44","0",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-18.4619419240885
4,"g2-l1-c44","1",2,"1","4","0","large",11,2,FALSE,0,2,1.27272727272727,-2.22198338525507
4,"g2-l1-c44","2",2,"1","4","0","large",634,0,TRUE,0,2,1.22397476340694,3.61637703954998
4,"g2-l1-c45","0",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-257.722687807291
4,"g2-l1-c45","1",2,"1","4","0","large",5,2,FALSE,0,1,0.6,-13.7400879464849
4,"g2-l1-c45","2",2,"1","4","0","large",37,0,TRUE,0,2,1.37837837837838,2.96288038911122
4,"g2-l2-g33","0",2,"2","2","2","large",5,4,FALSE,0,1,0.4,-17.7981334419615
4,"g2-l2-g33","1",2,"2","2","2","large",11,2,FALSE,0,2,1.27272727272727,2.84678636415627
4,"g2-l2-g33","2",2,"2","2","2","large",712,2,FALSE,0,2,1.32584269662921,8.06367112199323
4,"g2-l2-g46","0",2,"2","4","0","large",5,10,FALSE,6,0,0,-2305.84968260652
4,"g2-l2-g46","1",2,"2","4","0","large",5,2,FALSE,0,1,0.6,-16.0406513255091
4,"g2-l2-g46","2",2,"2","4","0","large",12,0,TRUE,0,2,1.25,1.71370490728806
4,"g2-l2-n04","0",2,"2","3","0","large",5,8,FALSE,2,0,0,-441.964982372135
4,"g2-l2-n04","1",2,"2","3","0","large",5,2,FALSE,2,1,0.6,0.693046266687121
4,"g2-l2-n04","2",2,"2","3","0","large",370,0,TRUE,0,2,0.945945945945946,5.42542187556143
4,"g2-l2-n44","0",2,"2","4","0","large",5,4,FALSE,0,1,0.4,-203.909739711423
4,"g2-l2-n44","1",2,"2","4","0","large",13,2,FALSE,0,2,1.07692307692308,-4.44352781607194
4,"g2-l2-n44","2",2,"2","4","0","large",466,0,TRUE,0,2,0.927038626609442,4.89582055994581
4,"g2-l2-n46","0",2,"2","4","0","large",5,10,FALSE,4,0,0,-2504.39188622183
4,"g2-l2-n46","1",2,"2","4","0","large",5,2,FALSE,0,2,0.8,-3.49239129726563
4,"g2-l2-n46","2",2,"2","4","0","large",142,0,TRUE,0,2,1.73943661971831,3.09821914878619
4,"g3-l3-c54","0",3,"3","6","0","large",5,10,FALSE,2,0,0,-2118.52501475653
4,"g3-l3-c54","1",3,"3","6","0","large",5,8,FALSE,4,0,0,-529.360855528583
4,"g3-l3-c54","3",3,"3","6","0","large",157,0,TRUE,0,4,1.81528662420382,3.54924986910399
4,"g3-ntc","0",3,"3","4","1","large",5,12,FALSE,4,0,0,-1925.5657781468
4,"g3-ntc","1",3,"3","4","1","large",5,6,FALSE,0,2,0.8,-62.191365562247
4,"g3-ntc","3",3,"3","4","1","large",578,2,FALSE,0,4,2.12283737024221,5.21299273831372
4,"g3-tc","0",3,"3","6","2","large",5,6,FALSE,2,1,0.4,-146.637203223255
4,"g3-tc","1",3,"3","6","2","large",5,4,FALSE,2,1,1,-12.6895089117516
4,"g3-tc","3",3,"3","6","2","large",553,0,FALSE,0,4,1.83544303797468,4.38850604659069
4,"g4-l4-c34","0",4,"4","10","1","large",5,14,FALSE,2,0,0,-2325.83769412431
4,"g4-l4-c34","1",4,"4","10","1","large",5,10,FALSE,2,0,0,-708.96100891303
4,"g4-l4-c34","4",4,"4","10","1","large",369,2,FALSE,0,4,1.72086720867209,2.10686506558942
4,"g4-lg","0",4,"4","8","2","large",5,14,FALSE,2,1,0.2,-1647.62011501307
4,"g4-lg","1",4,"4","8","2","large",5,6,FALSE,4,1,0.6,-23.9019542308691
4,"g4-lg","4",4,"4","8","2","large",1047,2,FALSE,0,4,1.64660936007641,3.49488872860011
4,"g4-sg","0",4,"4","8","2","small",5,12,FALSE,0,1,0.4,-64.7952760722081
4,"g4-sg","1",4,"4","8","2","small",14,6,FALSE,0,1,0.714285714285714,-18.8289900775029
4,"g4-sg","4",4,"4","8","2","small",1941,4,FALSE,0,2,0.70015455950541,10.9049942102677
5,"g1-l1-c3","0",1,"1","1","1","large",5,2,FALSE,0,1,0.2,1.42937707154185
5,"g1-l1-c3","1",1,"1","1","1","large",120,0,TRUE,0,2,0.95,8.56152318703795
5,"g1-l1-c3","2",1,"1","1","1","large",2075,2,FALSE,0,2,0.818313253012048,11.3725592868892
5,"g1-lg","0",1,"1","2","0","large",5,2,FALSE,0,1,0.4,-37.1653888944824
5,"g1-lg","1",1,"1","2","0","large",9,0,TRUE,0,2,1.33333333333333,2.88933292288764
5,"g1-lg","2",1,"1","2","0","large",695,2,FALSE,0,2,1.29496402877698,7.96712592232894
5,"g1-sg","0",1,"1","2","0","small",5,2,FALSE,2,1,0.2,0.289802696043694
5,"g1-sg","1",1,"1","2","0","small",121,0,TRUE,0,2,0.942148760330578,8.36355475344718
5,"g1-sg","2",1,"1","2","0","small",911,2,FALSE,0,2,0.799121844127333,12.8667489040315
5,"g2-l1-c33","0",2,"1","1","2","large",5,4,FALSE,0,1,0.2,3.04225190706283
5,"g2-l1-c33","1",2,"1","1","2","large",121,2,FALSE,0,2,0.983471074380165,4.6657926303867
5,"g2-l1-c33","2",2,"1","1","2","large",2298,2,FALSE,0,2,0.911227154046997,6.06764945458888
5,"g2-l1-c43","0",2,"1","2","1","large",5,4,FALSE,0,1,0.4,-14.2778446742438
5,"g2-l1-c43","1",2,"1","2","1","large",9,2,FALSE,0,2,1.33333333333333,7.06285407519029
5,"g2-l1-c43","2",2,"1","2","1","large",677,2,FALSE,0,2,1.28508124076809,10.4034944677328
5,"g2-l1-c44","0",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-9.40749773020741
5,"g2-l1-c44","1",2,"1","4","0","large",12,2,FALSE,0,2,1.08333333333333,3.41233401285578
5,"g2-l1-c44","2",2,"1","4","0","large",589,0,TRUE,0,2,1.20543293718166,7.67599264163886
5,"g2-l1-c45","0",2,"1","4","0","large",5,4,FALSE,0,1,0.4,-263.36050999394
5,"g2-l1-c45","1",2,"1","4","0","large",8,2,FALSE,0,1,0.75,-19.3997246536628
5,"g2-l1-c45","2",2,"1","4","0","large",19,0,TRUE,0,2,1.36842105263158,3.02246577039513
5,"g2-l2-g33","0",2,"2","2","2","large",5,4,FALSE,0,1,0.4,-0.719384227639598
